step time x y u
0 0.0 35 35 0
3 0.05 34 33 3
3 0.1 34 33 3
7 0.15000000000000002 33 30 7
10 0.2 31 29 10
11 0.25 31 28 11
13 0.3 32 27 11
17 0.35 31 24 15
19 0.39999999999999997 30 25 15
23 0.44999999999999996 30 23 17
24 0.49999999999999994 30 22 18
26 0.5499999999999999 31 21 18
29 0.6 30 21 19
30 0.65 29 21 20
33 0.7000000000000001 26 21 23
34 0.7500000000000001 26 22 22
35 0.8000000000000002 27 22 21
36 0.8500000000000002 28 22 20
36 0.9000000000000002 28 22 20
37 0.9500000000000003 28 21 21
37 1.0000000000000002 28 21 21
40 1.0500000000000003 29 21 20
40 1.1000000000000003 29 21 20
42 1.1500000000000004 31 21 18
45 1.2000000000000004 32 21 17
46 1.2500000000000004 32 20 18
48 1.3000000000000005 33 21 16
50 1.3500000000000005 31 21 18
50 1.4000000000000006 31 21 18
52 1.4500000000000006 31 21 18
53 1.5000000000000007 31 22 17
53 1.5500000000000007 31 22 17
55 1.6000000000000008 32 23 15
56 1.6500000000000008 31 23 16
59 1.7000000000000008 31 22 17
61 1.7500000000000009 31 22 17
62 1.800000000000001 31 23 16
65 1.850000000000001 31 22 17
66 1.900000000000001 32 22 16
68 1.950000000000001 31 23 16
71 2.000000000000001 31 22 17
72 2.0500000000000007 30 22 18
75 2.1000000000000005 29 22 19
77 2.1500000000000004 29 22 19
79 2.2 28 21 21
81 2.25 27 22 21
86 2.3 25 23 22
86 2.3499999999999996 25 23 22
89 2.3999999999999995 25 24 21
90 2.4499999999999993 25 23 22
91 2.499999999999999 24 23 23
92 2.549999999999999 23 23 24
94 2.5999999999999988 23 23 24
98 2.6499999999999986 23 23 24
99 2.6999999999999984 24 23 23
100 2.7499999999999982 23 23 24
101 2.799999999999998 23 22 25
103 2.849999999999998 23 22 25
103 2.8999999999999977 23 22 25
104 2.9499999999999975 23 23 24
107 2.9999999999999973 23 24 23
107 3.049999999999997 23 24 23
109 3.099999999999997 22 25 23
112 3.149999999999997 22 28 20
113 3.1999999999999966 22 27 21
114 3.2499999999999964 22 28 20
116 3.2999999999999963 21 27 22
117 3.349999999999996 22 27 21
117 3.399999999999996 22 27 21
119 3.4499999999999957 23 28 19
120 3.4999999999999956 22 28 20
122 3.5499999999999954 21 29 20
123 3.599999999999995 21 30 19
124 3.649999999999995 22 30 18
126 3.699999999999995 23 29 18
129 3.7499999999999947 23 30 17
130 3.7999999999999945 23 31 16
130 3.8499999999999943 23 31 16
134 3.899999999999994 22 30 18
136 3.949999999999994 21 29 20
140 3.999999999999994 23 29 18
142 4.049999999999994 22 28 20
143 4.099999999999993 22 27 21
143 4.149999999999993 22 27 21
147 4.199999999999993 21 28 21
147 4.249999999999993 21 28 21
147 4.299999999999993 21 28 21
148 4.3499999999999925 20 28 22
149 4.399999999999992 19 28 23
151 4.449999999999992 19 30 21
152 4.499999999999992 19 31 20
154 4.549999999999992 19 29 22
154 4.599999999999992 19 29 22
156 4.6499999999999915 18 30 22
158 4.699999999999991 19 31 20
160 4.749999999999991 21 31 18
162 4.799999999999991 20 30 20
162 4.849999999999991 20 30 20
164 4.899999999999991 21 31 18
165 4.94999999999999 21 30 19
167 4.99999999999999 20 29 21
167 5.04999999999999 20 29 21
168 5.09999999999999 21 29 20
171 5.14999999999999 21 30 19
175 5.1999999999999895 20 31 19
175 5.249999999999989 20 31 19
176 5.299999999999989 21 31 18
