step time x y u
0 0.0 35 35 0
6 0.05 34 30 6
7 0.1 35 30 5
7 0.15000000000000002 35 30 5
7 0.2 35 30 5
8 0.25 35 29 6
8 0.3 35 29 6
10 0.35 35 29 6
12 0.39999999999999997 35 29 6
17 0.44999999999999996 32 27 11
17 0.49999999999999994 32 27 11
18 0.5499999999999999 31 27 12
19 0.6 31 26 13
19 0.65 31 26 13
19 0.7000000000000001 31 26 13
22 0.7500000000000001 29 25 16
24 0.8000000000000002 29 23 18
26 0.8500000000000002 29 23 18
29 0.9000000000000002 29 22 19
32 0.9500000000000003 27 21 22
34 1.0000000000000002 27 21 22
34 1.0500000000000003 27 21 22
36 1.1000000000000003 28 20 22
37 1.1500000000000004 27 20 23
39 1.2000000000000004 26 21 23
42 1.2500000000000004 27 19 24
43 1.3000000000000005 28 19 23
44 1.3500000000000005 28 18 24
48 1.4000000000000006 26 18 26
49 1.4500000000000006 26 19 25
53 1.5000000000000007 25 18 27
56 1.5500000000000007 23 19 28
57 1.6000000000000008 24 19 27
62 1.6500000000000008 25 17 28
64 1.7000000000000008 25 17 28
67 1.7500000000000009 25 18 27
67 1.800000000000001 25 18 27
69 1.850000000000001 23 18 29
69 1.900000000000001 23 18 29
73 1.950000000000001 23 18 29
77 2.000000000000001 27 18 25
79 2.0500000000000007 27 18 25
80 2.1000000000000005 27 19 24
82 2.1500000000000004 27 19 24
82 2.2 27 19 24
84 2.25 27 19 24
85 2.3 28 19 23
87 2.3499999999999996 28 19 23
87 2.3999999999999995 28 19 23
87 2.4499999999999993 28 19 23
91 2.499999999999999 31 20 19
93 2.549999999999999 31 20 19
94 2.5999999999999988 30 20 20
95 2.6499999999999986 29 20 21
97 2.6999999999999984 29 20 21
100 2.7499999999999982 27 19 24
102 2.799999999999998 28 20 22
105 2.849999999999998 29 18 23
110 2.8999999999999977 33 17 20
111 2.9499999999999975 32 17 21
113 2.9999999999999973 31 18 21
115 3.049999999999997 30 19 21
116 3.099999999999997 29 19 22
118 3.149999999999997 29 19 22
121 3.1999999999999966 28 19 23
122 3.2499999999999964 27 19 24
125 3.2999999999999963 28 19 23
126 3.349999999999996 28 20 22
127 3.399999999999996 28 19 23
127 3.4499999999999957 28 19 23
128 3.4999999999999956 28 18 24
129 3.5499999999999954 28 17 25
132 3.599999999999995 30 18 22
132 3.649999999999995 30 18 22
134 3.699999999999995 30 20 20
136 3.7499999999999947 28 20 22
140 3.7999999999999945 25 21 24
142 3.8499999999999943 26 20 24
142 3.899999999999994 26 20 24
145 3.949999999999994 28 21 21
145 3.999999999999994 28 21 21
146 4.049999999999994 28 20 22
148 4.099999999999993 28 20 22
148 4.149999999999993 28 20 22
154 4.199999999999993 28 20 22
155 4.249999999999993 28 19 23
156 4.299999999999993 29 19 22
159 4.3499999999999925 31 18 21
162 4.399999999999992 30 18 22
162 4.449999999999992 30 18 22
165 4.499999999999992 30 17 23
166 4.549999999999992 29 17 24
169 4.599999999999992 29 18 23
171 4.6499999999999915 28 19 23
171 4.699999999999991 28 19 23
173 4.749999999999991 29 20 21
173 4.799999999999991 29 20 21
174 4.849999999999991 29 21 20
174 4.899999999999991 29 21 20
176 4.94999999999999 29 21 20
179 4.99999999999999 29 20 21
180 5.04999999999999 29 19 22
182 5.09999999999999 30 18 22
184 5.14999999999999 30 18 22
187 5.1999999999999895 31 16 23
189 5.249999999999989 31 16 23
191 5.299999999999989 29 16 25
192 5.349999999999989 29 17 24
193 5.399999999999989 29 18 23
195 5.449999999999989 30 17 23
198 5.4999999999999885 28 18 24
199 5.549999999999988 28 19 23
201 5.599999999999988 26 19 25
204 5.649999999999988 25 19 26
205 5.699999999999988 24 19 27
205 5.749999999999988 24 19 27
207 5.799999999999987 25 18 27
208 5.849999999999987 26 18 26
210 5.899999999999987 27 17 26
213 5.949999999999987 29 18 23
214 5.999999999999987 29 19 22
217 6.0499999999999865 30 19 21
219 6.099999999999986 32 19 19
221 6.149999999999986 31 18 21
223 6.199999999999986 30 17 23
228 6.249999999999986 31 17 22
228 6.299999999999986 31 17 22
229 6.349999999999985 31 18 21
231 6.399999999999985 29 18 23
232 6.449999999999985 28 18 24
235 6.499999999999985 28 19 23
237 6.549999999999985 28 19 23
239 6.5999999999999845 26 19 25
242 6.649999999999984 26 18 26
243 6.699999999999984 27 18 25
243 6.749999999999984 27 18 25
246 6.799999999999984 28 18 24
247 6.849999999999984 28 19 23
247 6.8999999999999835 28 19 23
247 6.949999999999983 28 19 23
247 6.999999999999983 28 19 23
247 7.049999999999983 28 19 23
247 7.099999999999983 28 19 23
249 7.149999999999983 26 19 25
250 7.199999999999982 25 19 26
252 7.249999999999982 26 20 24
252 7.299999999999982 26 20 24
255 7.349999999999982 27 20 23
261 7.399999999999982 26 17 27
263 7.4499999999999815 28 17 25
264 7.499999999999981 29 17 24
264 7.549999999999981 29 17 24
269 7.599999999999981 28 21 21
270 7.649999999999981 28 22 20
273 7.699999999999981 29 22 19
273 7.7499999999999805 29 22 19
275 7.79999999999998 30 21 19
278 7.84999999999998 29 21 20
280 7.89999999999998 31 21 18
283 7.94999999999998 30 19 21
285 7.99999999999998 30 21 19
286 8.04999999999998 30 20 20
287 8.09999999999998 30 19 21
287 8.14999999999998 30 19 21
289 8.199999999999982 29 20 21
291 8.249999999999982 29 20 21
294 8.299999999999983 28 20 22
294 8.349999999999984 28 20 22
294 8.399999999999984 28 20 22
294 8.449999999999985 28 20 22
294 8.499999999999986 28 20 22
297 8.549999999999986 29 20 21
298 8.599999999999987 28 20 22
300 8.649999999999988 29 19 22
301 8.699999999999989 28 19 23
303 8.74999999999999 28 19 23
304 8.79999999999999 29 19 22
309 8.84999999999999 30 21 19
311 8.899999999999991 29 20 21
313 8.949999999999992 29 20 21
315 8.999999999999993 29 22 19
319 9.049999999999994 27 22 21
320 9.099999999999994 27 23 20
320 9.149999999999995 27 23 20
323 9.199999999999996 26 23 21
326 9.249999999999996 27 23 20
327 9.299999999999997 27 22 21
328 9.349999999999998 26 22 22
331 9.399999999999999 29 22 19
334 9.45 28 24 18
335 9.5 27 24 19
337 9.55 28 23 19
337 9.600000000000001 28 23 19
337 9.650000000000002 28 23 19
343 9.700000000000003 25 22 23
345 9.750000000000004 25 22 23
349 9.800000000000004 26 21 23
351 9.850000000000005 26 21 23
353 9.900000000000006 27 20 23
358 9.950000000000006 25 19 26
359 10.000000000000007 25 20 25
362 10.050000000000008 24 20 26
364 10.100000000000009 24 20 26
366 10.15000000000001 24 22 24
369 10.20000000000001 24 23 23
370 10.25000000000001 23 23 24
372 10.300000000000011 23 23 24
373 10.350000000000012 23 22 25
374 10.400000000000013 23 23 24
374 10.450000000000014 23 23 24
376 10.500000000000014 22 24 24
377 10.550000000000015 22 23 25
379 10.600000000000016 22 23 25
381 10.650000000000016 22 23 25
385 10.700000000000017 21 24 25
386 10.750000000000018 21 23 26
388 10.800000000000018 21 21 28
392 10.85000000000002 23 21 26
392 10.90000000000002 23 21 26
395 10.95000000000002 23 20 27
396 11.000000000000021 24 20 26
399 11.050000000000022 23 22 25
402 11.100000000000023 24 22 24
404 11.150000000000023 23 23 24
405 11.200000000000024 22 23 25
405 11.250000000000025 22 23 25
408 11.300000000000026 21 21 28
410 11.350000000000026 20 22 28
413 11.400000000000027 20 23 27
417 11.450000000000028 22 23 25
418 11.500000000000028 23 23 24
421 11.55000000000003 22 21 27
422 11.60000000000003 22 20 28
429 11.65000000000003 22 19 29
434 11.700000000000031 24 20 26
435 11.750000000000032 23 20 27
436 11.800000000000033 23 19 28
437 11.850000000000033 22 19 29
439 11.900000000000034 22 19 29
439 11.950000000000035 22 19 29
441 12.000000000000036 22 19 29
442 12.050000000000036 23 19 28
445 12.100000000000037 23 20 27
446 12.150000000000038 22 20 28
448 12.200000000000038 21 21 28
452 12.250000000000039 22 20 28
453 12.30000000000004 21 20 29
455 12.35000000000004 21 18 31
456 12.400000000000041 20 18 32
457 12.450000000000042 20 17 33
458 12.500000000000043 20 16 34
458 12.550000000000043 20 16 34
459 12.600000000000044 21 16 33
463 12.650000000000045 22 15 33
465 12.700000000000045 22 17 31
468 12.750000000000046 23 17 30
472 12.800000000000047 22 16 32
474 12.850000000000048 23 15 32
477 12.900000000000048 24 15 31
478 12.950000000000049 23 15 32
480 13.00000000000005 24 16 30
482 13.05000000000005 23 15 32
482 13.100000000000051 23 15 32
485 13.150000000000052 24 15 31
486 13.200000000000053 24 14 32
487 13.250000000000053 24 15 31
489 13.300000000000054 24 15 31
490 13.350000000000055 24 14 32
493 13.400000000000055 24 15 31
495 13.450000000000056 23 16 31
496 13.500000000000057 23 15 32
497 13.550000000000058 24 15 31
500 13.600000000000058 23 15 32
500 13.650000000000059 23 15 32
502 13.70000000000006 25 15 30
502 13.75000000000006 25 15 30
504 13.800000000000061 27 15 28
509 13.850000000000062 27 16 27
510 13.900000000000063 28 16 26
511 13.950000000000063 28 17 25
514 14.000000000000064 28 16 26
514 14.050000000000065 28 16 26
514 14.100000000000065 28 16 26
515 14.150000000000066 29 16 25
516 14.200000000000067 30 16 24
517 14.250000000000068 29 16 25
521 14.300000000000068 30 17 23
522 14.350000000000069 30 16 24
523 14.40000000000007 30 17 23
523 14.45000000000007 30 17 23
524 14.500000000000071 31 17 22
525 14.550000000000072 31 16 23
527 14.600000000000072 31 16 23
528 14.650000000000073 30 16 24
531 14.700000000000074 29 16 25
532 14.750000000000075 28 16 26
535 14.800000000000075 30 15 25
539 14.850000000000076 32 15 23
540 14.900000000000077 33 15 22
540 14.950000000000077 33 15 22
541 15.000000000000078 33 16 21
543 15.050000000000079 34 15 21
546 15.10000000000008 37 15 18
548 15.15000000000008 36 14 20
550 15.200000000000081 37 13 20
550 15.250000000000082 37 13 20
552 15.300000000000082 39 13 18
555 15.350000000000083 40 11 19
555 15.400000000000084 40 11 19
558 15.450000000000085 41 11 18
559 15.500000000000085 42 11 17
560 15.550000000000086 43 11 16
561 15.600000000000087 42 11 17
563 15.650000000000087 42 11 17
565 15.700000000000088 41 10 19
567 15.750000000000089 40 11 19
569 15.80000000000009 41 10 19
571 15.85000000000009 42 11 17
572 15.900000000000091 41 11 18
574 15.950000000000092 40 10 20
574 16.000000000000092 40 10 20
574 16.050000000000093 40 10 20
576 16.100000000000094 42 10 18
577 16.150000000000095 41 10 19
577 16.200000000000095 41 10 19
581 16.250000000000096 43 8 19
582 16.300000000000097 44 8 18
584 16.350000000000097 44 8 18
584 16.400000000000098 44 8 18
586 16.4500000000001 44 8 18
586 16.5000000000001 44 8 18
586 16.5500000000001 44 8 18
588 16.6000000000001 45 7 18
592 16.6500000000001 44 8 18
596 16.700000000000102 46 8 16
