step time x y u
0 0.0 35 35 0
3 0.05 32 35 3
7 0.1 31 32 7
9 0.15000000000000002 30 31 9
12 0.2 28 32 10
12 0.25 28 32 10
14 0.3 28 32 10
16 0.35 26 32 12
16 0.39999999999999997 26 32 12
18 0.44999999999999996 24 32 14
19 0.49999999999999994 24 33 13
20 0.5499999999999999 25 33 12
20 0.6 25 33 12
22 0.65 24 34 12
24 0.7000000000000001 23 33 14
25 0.7500000000000001 23 34 13
29 0.8000000000000002 22 33 15
31 0.8500000000000002 22 33 15
32 0.9000000000000002 22 34 14
35 0.9500000000000003 21 32 17
37 1.0000000000000002 19 32 19
39 1.0500000000000003 20 33 17
40 1.1000000000000003 21 33 16
43 1.1500000000000004 21 34 15
46 1.2000000000000004 19 35 16
46 1.2500000000000004 19 35 16
48 1.3000000000000005 20 34 16
53 1.3500000000000005 21 34 15
55 1.4000000000000006 21 34 15
57 1.4500000000000006 22 33 15
59 1.5000000000000007 22 33 15
60 1.5500000000000007 21 33 16
63 1.6000000000000008 20 33 17
68 1.6500000000000008 19 31 20
70 1.7000000000000008 21 31 18
71 1.7500000000000009 21 30 19
75 1.800000000000001 19 30 21
76 1.850000000000001 18 30 22
79 1.900000000000001 17 32 21
83 1.950000000000001 16 31 23
86 2.000000000000001 15 33 22
88 2.0500000000000007 14 34 22
92 2.1000000000000005 14 32 24
93 2.1500000000000004 14 33 23
93 2.2 14 33 23
94 2.25 14 34 22
96 2.3 15 33 22
97 2.3499999999999996 15 32 23
97 2.3999999999999995 15 32 23
97 2.4499999999999993 15 32 23
100 2.499999999999999 15 33 22
104 2.549999999999999 14 32 24
106 2.5999999999999988 14 32 24
106 2.6499999999999986 14 32 24
107 2.6999999999999984 15 32 23
112 2.7499999999999982 17 31 22
112 2.799999999999998 17 31 22
114 2.849999999999998 17 31 22
114 2.8999999999999977 17 31 22
116 2.9499999999999975 16 32 22
118 2.9999999999999973 16 30 24
121 3.049999999999997 16 31 23
123 3.099999999999997 15 32 23
125 3.149999999999997 16 33 21
125 3.1999999999999966 16 33 21
126 3.2499999999999964 15 33 22
127 3.2999999999999963 15 34 21
127 3.349999999999996 15 34 21
127 3.399999999999996 15 34 21
130 3.4499999999999957 14 34 22
130 3.4999999999999956 14 34 22
132 3.5499999999999954 14 34 22
135 3.599999999999995 14 31 25
139 3.649999999999995 15 30 25
139 3.699999999999995 15 30 25
140 3.7499999999999947 16 30 24
140 3.7999999999999945 16 30 24
140 3.8499999999999943 16 30 24
142 3.899999999999994 15 31 24
146 3.949999999999994 15 33 22
147 3.999999999999994 15 34 21
147 4.049999999999994 15 34 21
147 4.099999999999993 15 34 21
149 4.149999999999993 15 36 19
150 4.199999999999993 15 35 20
152 4.249999999999993 15 33 22
154 4.299999999999993 14 34 22
155 4.3499999999999925 15 34 21
157 4.399999999999992 15 34 21
159 4.449999999999992 15 34 21
160 4.499999999999992 15 35 20
163 4.549999999999992 15 36 19
165 4.599999999999992 15 36 19
166 4.6499999999999915 15 37 18
169 4.699999999999991 14 37 19
171 4.749999999999991 13 36 21
173 4.799999999999991 13 36 21
174 4.849999999999991 13 35 22
175 4.899999999999991 13 34 23
176 4.94999999999999 12 34 24
181 4.99999999999999 12 35 23
182 5.04999999999999 12 36 22
184 5.09999999999999 11 37 22
185 5.14999999999999 11 36 23
188 5.1999999999999895 12 36 22
188 5.249999999999989 12 36 22
190 5.299999999999989 12 38 20
192 5.349999999999989 11 39 20
196 5.399999999999989 9 41 20
197 5.449999999999989 9 40 21
197 5.4999999999999885 9 40 21
197 5.549999999999988 9 40 21
199 5.599999999999988 9 40 21
200 5.649999999999988 8 40 22
201 5.699999999999988 8 39 23
204 5.749999999999988 8 42 20
205 5.799999999999987 8 41 21
207 5.849999999999987 9 42 19
209 5.899999999999987 9 42 19
210 5.949999999999987 9 41 20
211 5.999999999999987 9 42 19
213 6.0499999999999865 10 41 19
214 6.099999999999986 10 40 20
214 6.149999999999986 10 40 20
216 6.199999999999986 11 39 20
217 6.249999999999986 11 40 19
217 6.299999999999986 11 40 19
218 6.349999999999985 10 40 20
221 6.399999999999985 8 41 21
221 6.449999999999985 8 41 21
224 6.499999999999985 7 41 22
227 6.549999999999985 6 41 23
227 6.5999999999999845 6 41 23
227 6.649999999999984 6 41 23
229 6.699999999999984 6 41 23
229 6.749999999999984 6 41 23
232 6.799999999999984 6 44 20
235 6.849999999999984 5 44 21
236 6.8999999999999835 5 43 22
236 6.949999999999983 5 43 22
237 6.999999999999983 5 44 21
240 7.049999999999983 5 43 22
242 7.099999999999983 5 43 22
245 7.149999999999983 5 42 23
245 7.199999999999982 5 42 23
246 7.249999999999982 5 41 24
247 7.299999999999982 5 40 25
248 7.349999999999982 5 39 26
251 7.399999999999982 6 37 27
251 7.4499999999999815 6 37 27
251 7.499999999999981 6 37 27
251 7.549999999999981 6 37 27
252 7.599999999999981 6 38 26
256 7.649999999999981 5 41 24
257 7.699999999999981 5 42 23
258 7.7499999999999805 5 41 24
259 7.79999999999998 5 40 25
261 7.84999999999998 4 41 25
261 7.89999999999998 4 41 25
262 7.94999999999998 4 42 24
263 7.99999999999998 4 43 23
265 8.04999999999998 4 43 23
266 8.09999999999998 4 44 22
266 8.14999999999998 4 44 22
269 8.199999999999982 4 45 21
269 8.249999999999982 4 45 21
269 8.299999999999983 4 45 21
270 8.349999999999984 4 46 20
270 8.399999999999984 4 46 20
273 8.449999999999985 5 46 19
274 8.499999999999986 5 47 18
276 8.549999999999986 5 47 18
277 8.599999999999987 5 48 17
278 8.649999999999988 6 48 16
279 8.699999999999989 7 48 15
285 8.74999999999999 8 49 13
285 8.79999999999999 8 49 13
288 8.84999999999999 8 48 14
288 8.899999999999991 8 48 14
288 8.949999999999992 8 48 14
289 8.999999999999993 8 49 13
291 9.049999999999994 9 48 13
291 9.099999999999994 9 48 13
293 9.149999999999995 8 49 13
294 9.199999999999996 7 49 14
296 9.249999999999996 7 47 16
297 9.299999999999997 7 48 15
298 9.349999999999998 7 49 14
298 9.399999999999999 7 49 14
298 9.45 7 49 14
299 9.5 7 48 15
300 9.55 7 47 16
302 9.600000000000001 6 46 18
303 9.650000000000002 6 47 17
304 9.700000000000003 6 48 16
306 9.750000000000004 6 48 16
308 9.800000000000004 6 48 16
309 9.850000000000005 7 48 15
309 9.900000000000006 7 48 15
310 9.950000000000006 7 49 14
311 10.000000000000007 6 49 15
314 10.050000000000008 6 52 12
315 10.100000000000009 6 51 13
316 10.15000000000001 6 50 14
317 10.20000000000001 6 51 13
321 10.25000000000001 5 52 13
324 10.300000000000011 4 52 14
325 10.350000000000012 4 53 13
326 10.400000000000013 5 53 12
328 10.450000000000014 5 55 10
328 10.500000000000014 5 55 10
329 10.550000000000015 4 55 11
331 10.600000000000016 4 53 13
331 10.650000000000016 4 53 13
334 10.700000000000017 4 54 12
336 10.750000000000018 3 55 12
336 10.800000000000018 3 55 12
336 10.85000000000002 3 55 12
336 10.90000000000002 3 55 12
336 10.95000000000002 3 55 12
