step time x y u
0 0.0 35 35 0
4 0.05 35 31 4
5 0.1 35 30 5
6 0.15000000000000002 35 29 6
9 0.2 34 29 7
9 0.25 34 29 7
10 0.3 34 28 8
11 0.35 33 28 9
12 0.39999999999999997 33 27 10
16 0.44999999999999996 33 25 12
21 0.49999999999999994 32 23 15
25 0.5499999999999999 31 22 17
26 0.6 32 22 16
27 0.65 31 22 17
31 0.7000000000000001 32 23 15
31 0.7500000000000001 32 23 15
31 0.8000000000000002 32 23 15
35 0.8500000000000002 33 22 15
38 0.9000000000000002 34 22 14
40 0.9500000000000003 33 21 16
41 1.0000000000000002 32 21 17
43 1.0500000000000003 33 20 17
44 1.1000000000000003 32 20 18
44 1.1500000000000004 32 20 18
46 1.2000000000000004 32 20 18
47 1.2500000000000004 31 20 19
49 1.3000000000000005 30 19 21
50 1.3500000000000005 30 20 20
52 1.4000000000000006 29 19 22
52 1.4500000000000006 29 19 22
53 1.5000000000000007 28 19 23
54 1.5500000000000007 27 19 24
54 1.6000000000000008 27 19 24
54 1.6500000000000008 27 19 24
55 1.7000000000000008 26 19 25
57 1.7500000000000009 26 21 23
59 1.800000000000001 27 22 21
61 1.850000000000001 28 23 19
63 1.900000000000001 28 23 19
66 1.950000000000001 30 22 18
66 2.000000000000001 30 22 18
70 2.0500000000000007 29 21 20
71 2.1000000000000005 30 21 19
71 2.1500000000000004 30 21 19
72 2.2 30 22 18
73 2.25 31 22 17
74 2.3 31 21 18
76 2.3499999999999996 32 22 16
77 2.3999999999999995 33 22 15
79 2.4499999999999993 33 22 15
79 2.499999999999999 33 22 15
82 2.549999999999999 35 21 14
82 2.5999999999999988 35 21 14
85 2.6499999999999986 33 20 17
86 2.6999999999999984 33 19 18
89 2.7499999999999982 33 20 17
92 2.799999999999998 34 20 16
94 2.849999999999998 34 22 14
96 2.8999999999999977 35 21 14
96 2.9499999999999975 35 21 14
97 2.9999999999999973 35 20 15
101 3.049999999999997 34 21 15
103 3.099999999999997 34 21 15
105 3.149999999999997 34 21 15
107 3.1999999999999966 33 20 17
110 3.2499999999999964 33 21 16
110 3.2999999999999963 33 21 16
112 3.349999999999996 33 19 18
113 3.399999999999996 33 18 19
118 3.4499999999999957 33 17 20
121 3.4999999999999956 35 16 19
124 3.5499999999999954 34 16 20
126 3.599999999999995 34 16 20
126 3.649999999999995 34 16 20
126 3.699999999999995 34 16 20
127 3.7499999999999947 35 16 19
129 3.7999999999999945 34 17 19
130 3.8499999999999943 33 17 20
131 3.899999999999994 33 16 21
132 3.949999999999994 34 16 20
135 3.999999999999994 34 15 21
138 4.049999999999994 31 15 24
140 4.099999999999993 29 15 26
140 4.149999999999993 29 15 26
142 4.199999999999993 31 15 24
144 4.249999999999993 31 15 24
145 4.299999999999993 30 15 25
147 4.3499999999999925 31 16 23
147 4.399999999999992 31 16 23
