step time x y u
0 0.0 35 35 0
3 0.05 34 33 3
4 0.1 33 33 4
6 0.15000000000000002 32 32 6
8 0.2 33 31 6
8 0.25 33 31 6
9 0.3 34 31 5
12 0.35 33 29 8
14 0.39999999999999997 33 29 8
16 0.44999999999999996 33 27 10
16 0.49999999999999994 33 27 10
21 0.5499999999999999 31 26 13
22 0.6 30 26 14
23 0.65 31 26 13
25 0.7000000000000001 31 26 13
26 0.7500000000000001 31 25 14
26 0.8000000000000002 31 25 14
29 0.8500000000000002 30 23 17
29 0.9000000000000002 30 23 17
30 0.9500000000000003 30 24 16
32 1.0000000000000002 29 25 16
33 1.0500000000000003 28 25 17
35 1.1000000000000003 28 27 15
38 1.1500000000000004 26 26 18
39 1.2000000000000004 26 25 19
41 1.2500000000000004 28 25 17
42 1.3000000000000005 28 24 18
43 1.3500000000000005 28 23 19
46 1.4000000000000006 28 22 20
50 1.4500000000000006 29 23 18
55 1.5000000000000007 29 24 17
57 1.5500000000000007 30 23 17
61 1.6000000000000008 30 23 17
63 1.6500000000000008 30 23 17
65 1.7000000000000008 31 22 17
67 1.7500000000000009 31 24 15
70 1.800000000000001 31 23 16
70 1.850000000000001 31 23 16
70 1.900000000000001 31 23 16
72 1.950000000000001 31 21 18
74 2.000000000000001 32 20 18
75 2.0500000000000007 31 20 19
77 2.1000000000000005 30 19 21
77 2.1500000000000004 30 19 21
79 2.2 30 19 21
81 2.25 29 20 21
82 2.3 28 20 22
84 2.3499999999999996 29 19 22
85 2.3999999999999995 30 19 21
86 2.4499999999999993 30 20 20
86 2.499999999999999 30 20 20
87 2.549999999999999 30 21 19
91 2.5999999999999988 29 20 21
91 2.6499999999999986 29 20 21
95 2.6999999999999984 27 20 23
97 2.7499999999999982 28 21 21
98 2.799999999999998 28 20 22
98 2.849999999999998 28 20 22
102 2.8999999999999977 28 20 22
104 2.9499999999999975 27 21 22
104 2.9999999999999973 27 21 22
106 3.049999999999997 26 22 22
107 3.099999999999997 27 22 21
110 3.149999999999997 26 22 22
114 3.1999999999999966 24 22 24
117 3.2499999999999964 22 21 27
119 3.2999999999999963 23 22 25
120 3.349999999999996 24 22 24
124 3.399999999999996 25 21 24
127 3.4499999999999957 26 21 23
128 3.4999999999999956 25 21 24
131 3.5499999999999954 27 22 21
132 3.599999999999995 28 22 20
134 3.649999999999995 29 23 18
135 3.699999999999995 30 23 17
135 3.7499999999999947 30 23 17
139 3.7999999999999945 31 22 17
141 3.8499999999999943 31 24 15
141 3.899999999999994 31 24 15
144 3.949999999999994 32 24 14
146 3.999999999999994 33 25 12
149 4.049999999999994 33 24 13
152 4.099999999999993 31 23 16
154 4.149999999999993 31 23 16
155 4.199999999999993 32 23 15
157 4.249999999999993 32 23 15
158 4.299999999999993 31 23 16
159 4.3499999999999925 31 22 17
161 4.399999999999992 29 22 19
163 4.449999999999992 29 22 19
165 4.499999999999992 28 21 21
169 4.549999999999992 29 22 19
169 4.599999999999992 29 22 19
170 4.6499999999999915 29 21 20
172 4.699999999999991 28 22 20
173 4.749999999999991 28 21 21
175 4.799999999999991 29 22 19
176 4.849999999999991 29 23 18
177 4.899999999999991 29 24 17
181 4.94999999999999 31 24 15
182 4.99999999999999 31 23 16
186 5.04999999999999 29 21 20
188 5.09999999999999 29 21 20
190 5.14999999999999 30 22 18
192 5.1999999999999895 29 21 20
193 5.249999999999989 28 21 21
196 5.299999999999989 27 19 24
