step time x y u
0 0.0 35 35 0
3 0.05 33 34 3
4 0.1 32 34 4
5 0.15000000000000002 32 33 5
8 0.2 33 31 6
9 0.25 33 30 7
10 0.3 32 30 8
12 0.35 31 29 10
14 0.39999999999999997 32 30 8
14 0.44999999999999996 32 30 8
18 0.49999999999999994 32 28 10
18 0.5499999999999999 32 28 10
19 0.6 32 27 11
22 0.65 33 25 12
24 0.7000000000000001 34 26 10
26 0.7500000000000001 34 26 10
29 0.8000000000000002 33 24 13
32 0.8500000000000002 34 24 12
34 0.9000000000000002 35 23 12
37 0.9500000000000003 35 22 13
37 1.0000000000000002 35 22 13
41 1.0500000000000003 37 20 13
45 1.1000000000000003 35 18 17
48 1.1500000000000004 35 19 16
48 1.2000000000000004 35 19 16
49 1.2500000000000004 34 19 17
51 1.3000000000000005 33 18 19
51 1.3500000000000005 33 18 19
52 1.4000000000000006 33 17 20
53 1.4500000000000006 32 17 21
57 1.5000000000000007 31 18 21
59 1.5500000000000007 32 17 21
61 1.6000000000000008 31 16 23
61 1.6500000000000008 31 16 23
62 1.7000000000000008 32 16 22
62 1.7500000000000009 32 16 22
64 1.800000000000001 31 15 24
65 1.850000000000001 31 16 23
67 1.900000000000001 32 17 21
67 1.950000000000001 32 17 21
70 2.000000000000001 32 16 22
72 2.0500000000000007 32 16 22
77 2.1000000000000005 31 14 25
81 2.1500000000000004 32 13 25
81 2.2 32 13 25
83 2.25 34 13 23
83 2.3 34 13 23
85 2.3499999999999996 33 14 23
85 2.3999999999999995 33 14 23
86 2.4499999999999993 34 14 22
88 2.499999999999999 35 15 20
89 2.549999999999999 35 14 21
89 2.5999999999999988 35 14 21
89 2.6499999999999986 35 14 21
91 2.6999999999999984 35 14 21
93 2.7499999999999982 36 15 19
96 2.799999999999998 37 15 18
98 2.849999999999998 37 15 18
100 2.8999999999999977 35 15 20
101 2.9499999999999975 35 14 21
101 2.9999999999999973 35 14 21
104 3.049999999999997 37 13 20
106 3.099999999999997 38 12 20
107 3.149999999999997 37 12 21
113 3.1999999999999966 39 12 19
114 3.2499999999999964 39 11 20
117 3.2999999999999963 39 10 21
117 3.349999999999996 39 10 21
118 3.399999999999996 39 11 20
119 3.4499999999999957 39 10 21
120 3.4999999999999956 40 10 20
121 3.5499999999999954 40 9 21
122 3.599999999999995 40 10 20
124 3.649999999999995 42 10 18
126 3.699999999999995 40 10 20
126 3.7499999999999947 40 10 20
127 3.7999999999999945 39 10 21
129 3.8499999999999943 39 10 21
132 3.899999999999994 38 10 22
134 3.949999999999994 37 11 22
135 3.999999999999994 38 11 21
138 4.049999999999994 39 11 20
139 4.099999999999993 40 11 19
140 4.149999999999993 41 11 18
144 4.199999999999993 41 11 18
146 4.249999999999993 40 10 20
148 4.299999999999993 39 11 20
153 4.3499999999999925 37 10 23
154 4.399999999999992 38 10 22
156 4.449999999999992 38 10 22
159 4.499999999999992 40 11 19
159 4.549999999999992 40 11 19
160 4.599999999999992 41 11 18
161 4.6499999999999915 42 11 17
161 4.699999999999991 42 11 17
164 4.749999999999991 40 10 20
165 4.799999999999991 39 10 21
166 4.849999999999991 38 10 22
166 4.899999999999991 38 10 22
168 4.94999999999999 38 10 22
171 4.99999999999999 38 11 21
171 5.04999999999999 38 11 21
172 5.09999999999999 37 11 22
173 5.14999999999999 38 11 21
174 5.1999999999999895 38 10 22
174 5.249999999999989 38 10 22
177 5.299999999999989 37 10 23
180 5.349999999999989 38 12 20
183 5.399999999999989 37 14 19
186 5.449999999999989 38 14 18
186 5.4999999999999885 38 14 18
189 5.549999999999988 36 13 21
190 5.599999999999988 37 13 20
193 5.649999999999988 35 12 23
196 5.699999999999988 35 11 24
200 5.749999999999988 36 12 22
200 5.799999999999987 36 12 22
200 5.849999999999987 36 12 22
204 5.899999999999987 37 13 20
207 5.949999999999987 36 13 21
210 5.999999999999987 37 15 18
