step time x y u
0 0.0 35 35 0
2 0.05 34 34 2
4 0.1 32 34 4
7 0.15000000000000002 30 33 7
8 0.2 29 33 8
13 0.25 28 33 9
14 0.3 28 34 8
15 0.35 28 33 9
16 0.39999999999999997 27 33 10
17 0.44999999999999996 27 34 9
19 0.49999999999999994 28 35 7
21 0.5499999999999999 27 34 9
23 0.6 26 35 9
25 0.65 25 34 11
28 0.7000000000000001 26 32 12
29 0.7500000000000001 27 32 11
31 0.8000000000000002 29 32 9
33 0.8500000000000002 29 30 11
35 0.9000000000000002 29 32 9
39 0.9500000000000003 30 31 9
41 1.0000000000000002 30 31 9
45 1.0500000000000003 28 31 11
48 1.1000000000000003 27 31 12
48 1.1500000000000004 27 31 12
50 1.2000000000000004 26 30 14
52 1.2500000000000004 25 29 16
53 1.3000000000000005 24 29 17
55 1.3500000000000005 24 27 19
57 1.4000000000000006 23 26 21
60 1.4500000000000006 24 26 20
60 1.5000000000000007 24 26 20
61 1.5500000000000007 25 26 19
66 1.6000000000000008 26 26 18
67 1.6500000000000008 26 27 17
70 1.7000000000000008 25 25 20
72 1.7500000000000009 25 25 20
73 1.800000000000001 25 24 21
77 1.850000000000001 25 26 19
79 1.900000000000001 25 28 17
79 1.950000000000001 25 28 17
80 2.000000000000001 25 27 18
82 2.0500000000000007 24 26 20
82 2.1000000000000005 24 26 20
83 2.1500000000000004 24 27 19
85 2.2 24 25 21
87 2.25 26 25 19
88 2.3 26 26 18
90 2.3499999999999996 27 25 18
92 2.3999999999999995 28 26 16
93 2.4499999999999993 28 25 17
95 2.499999999999999 27 24 19
96 2.549999999999999 26 24 20
99 2.5999999999999988 28 23 19
100 2.6499999999999986 27 23 20
101 2.6999999999999984 28 23 19
104 2.7499999999999982 29 23 18
105 2.799999999999998 29 22 19
107 2.849999999999998 28 21 21
110 2.8999999999999977 27 19 24
111 2.9499999999999975 27 20 23
116 2.9999999999999973 27 19 24
116 3.049999999999997 27 19 24
116 3.099999999999997 27 19 24
117 3.149999999999997 26 19 25
117 3.1999999999999966 26 19 25
121 3.2499999999999964 24 19 27
123 3.2999999999999963 25 18 27
127 3.349999999999996 27 16 27
127 3.399999999999996 27 16 27
129 3.4499999999999957 26 17 27
131 3.4999999999999956 25 16 29
133 3.5499999999999954 25 18 27
135 3.599999999999995 26 17 27
137 3.649999999999995 28 17 25
138 3.699999999999995 27 17 26
139 3.7499999999999947 28 17 25
141 3.7999999999999945 27 16 27
143 3.8499999999999943 27 16 27
145 3.899999999999994 28 17 25
145 3.949999999999994 28 17 25
146 3.999999999999994 27 17 26
147 4.049999999999994 26 17 27
148 4.099999999999993 25 17 28
150 4.149999999999993 26 16 28
151 4.199999999999993 26 17 27
154 4.249999999999993 26 18 26
156 4.299999999999993 25 19 26
160 4.3499999999999925 25 19 26
161 4.399999999999992 26 19 25
162 4.449999999999992 27 19 24
165 4.499999999999992 28 17 25
167 4.549999999999992 29 18 23
167 4.599999999999992 29 18 23
168 4.6499999999999915 29 17 24
168 4.699999999999991 29 17 24
170 4.749999999999991 28 16 26
177 4.799999999999991 30 17 23
178 4.849999999999991 31 17 22
178 4.899999999999991 31 17 22
180 4.94999999999999 33 17 20
182 4.99999999999999 33 17 20
184 5.04999999999999 33 17 20
185 5.09999999999999 32 17 21
186 5.14999999999999 33 17 20
190 5.1999999999999895 33 17 20
191 5.249999999999989 34 17 19
193 5.299999999999989 33 18 19
194 5.349999999999989 32 18 20
196 5.399999999999989 30 18 22
198 5.449999999999989 29 17 24
200 5.4999999999999885 30 18 22
201 5.549999999999988 30 17 23
202 5.599999999999988 30 16 24
204 5.649999999999988 31 15 24
205 5.699999999999988 32 15 23
205 5.749999999999988 32 15 23
206 5.799999999999987 32 16 22
207 5.849999999999987 31 16 23
207 5.899999999999987 31 16 23
210 5.949999999999987 31 17 22
212 5.999999999999987 30 16 24
214 6.0499999999999865 31 15 24
219 6.099999999999986 35 14 21
221 6.149999999999986 35 12 23
224 6.199999999999986 35 11 24
227 6.249999999999986 37 12 21
231 6.299999999999986 36 11 23
233 6.349999999999985 38 11 21
235 6.399999999999985 38 13 19
236 6.449999999999985 37 13 20
240 6.499999999999985 38 12 20
240 6.549999999999985 38 12 20
242 6.5999999999999845 39 13 18
245 6.649999999999984 40 13 17
246 6.699999999999984 40 14 16
248 6.749999999999984 38 14 18
249 6.799999999999984 39 14 17
249 6.849999999999984 39 14 17
250 6.8999999999999835 40 14 16
252 6.949999999999983 41 13 16
253 6.999999999999983 40 13 17
254 7.049999999999983 39 13 18
254 7.099999999999983 39 13 18
254 7.149999999999983 39 13 18
256 7.199999999999982 40 12 18
257 7.249999999999982 40 11 19
258 7.299999999999982 39 11 20
260 7.349999999999982 38 10 22
262 7.399999999999982 38 10 22
264 7.4499999999999815 38 10 22
264 7.499999999999981 38 10 22
265 7.549999999999981 38 11 21
266 7.599999999999981 37 11 22
268 7.649999999999981 37 11 22
271 7.699999999999981 38 11 21
271 7.7499999999999805 38 11 21
271 7.79999999999998 38 11 21
272 7.84999999999998 38 12 20
275 7.89999999999998 41 12 17
275 7.94999999999998 41 12 17
276 7.99999999999998 41 11 18
276 8.04999999999998 41 11 18
278 8.09999999999998 41 9 20
280 8.14999999999998 43 9 18
283 8.199999999999982 44 9 17
283 8.249999999999982 44 9 17
283 8.299999999999983 44 9 17
284 8.349999999999984 45 9 16
288 8.399999999999984 47 9 14
289 8.449999999999985 46 9 15
293 8.499999999999986 43 8 19
294 8.549999999999986 42 8 20
295 8.599999999999987 42 9 19
297 8.649999999999988 42 7 21
300 8.699999999999989 41 7 22
304 8.74999999999999 42 8 20
304 8.79999999999999 42 8 20
304 8.84999999999999 42 8 20
306 8.899999999999991 42 8 20
307 8.949999999999992 43 8 19
308 8.999999999999993 44 8 18
310 9.049999999999994 43 7 20
311 9.099999999999994 42 7 21
311 9.149999999999995 42 7 21
312 9.199999999999996 41 7 22
315 9.249999999999996 43 8 19
317 9.299999999999997 43 8 19
319 9.349999999999998 43 6 21
321 9.399999999999999 44 5 21
323 9.45 44 5 21
324 9.5 44 6 20
326 9.55 46 6 18
331 9.600000000000001 44 5 21
332 9.650000000000002 43 5 22
334 9.700000000000003 43 5 22
336 9.750000000000004 42 6 22
338 9.800000000000004 43 5 22
341 9.850000000000005 44 5 21
344 9.900000000000006 45 5 20
345 9.950000000000006 46 5 19
347 10.000000000000007 44 5 21
349 10.050000000000008 42 5 23
352 10.100000000000009 43 5 22
354 10.15000000000001 43 5 22
354 10.20000000000001 43 5 22
355 10.25000000000001 44 5 21
356 10.300000000000011 43 5 22
358 10.350000000000012 43 3 24
359 10.400000000000013 43 2 25
359 10.450000000000014 43 2 25
360 10.500000000000014 43 3 24
360 10.550000000000015 43 3 24
361 10.600000000000016 42 3 25
361 10.650000000000016 42 3 25
363 10.700000000000017 42 3 25
364 10.750000000000018 42 2 26
366 10.800000000000018 44 2 24
366 10.85000000000002 44 2 24
367 10.90000000000002 45 2 23
370 10.95000000000002 48 2 20
372 11.000000000000021 48 2 20
373 11.050000000000022 49 2 19
373 11.100000000000023 49 2 19
374 11.150000000000023 50 2 18
376 11.200000000000024 52 2 16
379 11.250000000000025 51 2 17
381 11.300000000000026 51 2 17
381 11.350000000000026 51 2 17
381 11.400000000000027 51 2 17
383 11.450000000000028 51 4 15
384 11.500000000000028 52 4 14
386 11.55000000000003 52 6 12
387 11.60000000000003 53 6 11
388 11.65000000000003 54 6 10
388 11.700000000000031 54 6 10
390 11.750000000000032 53 7 10
390 11.800000000000033 53 7 10
392 11.850000000000033 53 7 10
392 11.900000000000034 53 7 10
394 11.950000000000035 51 7 12
396 12.000000000000036 51 7 12
396 12.050000000000036 51 7 12
400 12.100000000000037 50 8 12
403 12.150000000000038 51 8 11
405 12.200000000000038 53 8 9
406 12.250000000000039 53 7 10
407 12.30000000000004 52 7 11
