step time x y u
0 0.0 35 35 0
1 0.05 35 34 1
3 0.1 34 33 3
4 0.15000000000000002 33 33 4
7 0.2 34 31 5
10 0.25 33 29 8
12 0.3 33 29 8
15 0.35 31 28 11
16 0.39999999999999997 32 28 10
16 0.44999999999999996 32 28 10
16 0.49999999999999994 32 28 10
17 0.5499999999999999 32 27 11
19 0.6 31 26 13
21 0.65 32 25 13
21 0.7000000000000001 32 25 13
22 0.7500000000000001 32 24 14
23 0.8000000000000002 31 24 15
28 0.8500000000000002 31 23 16
30 0.9000000000000002 31 21 18
31 0.9500000000000003 31 20 19
33 1.0000000000000002 29 20 21
37 1.0500000000000003 31 20 19
39 1.1000000000000003 31 22 17
42 1.1500000000000004 30 20 20
46 1.2000000000000004 30 22 18
46 1.2500000000000004 30 22 18
48 1.3000000000000005 31 21 18
50 1.3500000000000005 31 19 20
53 1.4000000000000006 31 18 21
54 1.4500000000000006 32 18 20
55 1.5000000000000007 33 18 19
57 1.5500000000000007 33 18 19
58 1.6000000000000008 34 18 18
60 1.6500000000000008 35 17 18
62 1.7000000000000008 33 17 20
63 1.7500000000000009 33 16 21
66 1.800000000000001 34 14 22
69 1.850000000000001 33 14 23
72 1.900000000000001 32 14 24
73 1.950000000000001 33 14 23
74 2.000000000000001 33 13 24
77 2.0500000000000007 33 12 25
78 2.1000000000000005 32 12 26
83 2.1500000000000004 33 12 25
85 2.2 33 14 23
88 2.25 35 13 22
88 2.3 35 13 22
93 2.3499999999999996 38 13 19
94 2.3999999999999995 39 13 18
95 2.4499999999999993 38 13 19
97 2.499999999999999 36 13 21
98 2.549999999999999 36 12 22
98 2.5999999999999988 36 12 22
99 2.6499999999999986 35 12 23
101 2.6999999999999984 35 14 21
102 2.7499999999999982 34 14 22
103 2.799999999999998 34 13 23
107 2.849999999999998 35 12 23
110 2.8999999999999977 34 12 24
110 2.9499999999999975 34 12 24
113 2.9999999999999973 34 11 25
114 3.049999999999997 35 11 24
115 3.099999999999997 34 11 25
115 3.149999999999997 34 11 25
115 3.1999999999999966 34 11 25
115 3.2499999999999964 34 11 25
116 3.2999999999999963 35 11 24
118 3.349999999999996 36 12 22
120 3.399999999999996 36 12 22
123 3.4499999999999957 36 13 21
125 3.4999999999999956 37 12 21
128 3.5499999999999954 35 11 24
129 3.599999999999995 35 10 25
131 3.649999999999995 36 11 23
132 3.699999999999995 37 11 22
134 3.7499999999999947 37 9 24
134 3.7999999999999945 37 9 24
135 3.8499999999999943 38 9 23
138 3.899999999999994 36 10 24
141 3.949999999999994 37 10 23
143 3.999999999999994 37 10 23
145 4.049999999999994 36 9 25
145 4.099999999999993 36 9 25
147 4.149999999999993 36 9 25
149 4.199999999999993 35 10 25
151 4.249999999999993 36 9 25
153 4.299999999999993 35 10 25
156 4.3499999999999925 37 9 24
158 4.399999999999992 37 9 24
159 4.449999999999992 38 9 23
162 4.499999999999992 40 10 20
162 4.549999999999992 40 10 20
162 4.599999999999992 40 10 20
164 4.6499999999999915 41 11 18
