step time x y u
0 0.0 35 35 0
3 0.05 33 34 3
5 0.1 31 34 5
8 0.15000000000000002 30 32 8
9 0.2 30 31 9
9 0.25 30 31 9
11 0.3 29 30 11
14 0.35 27 29 14
16 0.39999999999999997 25 29 16
19 0.44999999999999996 24 27 19
19 0.49999999999999994 24 27 19
20 0.5499999999999999 24 26 20
22 0.6 25 25 20
27 0.65 23 24 23
29 0.7000000000000001 23 24 23
30 0.7500000000000001 23 25 22
31 0.8000000000000002 23 26 21
31 0.8500000000000002 23 26 21
32 0.9000000000000002 23 25 22
33 0.9500000000000003 23 24 23
34 1.0000000000000002 23 25 22
34 1.0500000000000003 23 25 22
36 1.1000000000000003 24 26 20
38 1.1500000000000004 23 27 20
41 1.2000000000000004 21 26 23
43 1.2500000000000004 21 26 23
45 1.3000000000000005 20 27 23
45 1.3500000000000005 20 27 23
48 1.4000000000000006 18 28 24
49 1.4500000000000006 18 27 25
50 1.5000000000000007 19 27 24
51 1.5500000000000007 19 28 23
52 1.6000000000000008 19 29 22
54 1.6500000000000008 19 29 22
56 1.7000000000000008 19 29 22
58 1.7500000000000009 18 30 22
59 1.800000000000001 18 29 23
62 1.850000000000001 19 29 22
63 1.900000000000001 18 29 23
66 1.950000000000001 17 31 22
68 2.000000000000001 16 30 24
68 2.0500000000000007 16 30 24
68 2.1000000000000005 16 30 24
68 2.1500000000000004 16 30 24
69 2.2 16 29 25
69 2.25 16 29 25
71 2.3 16 29 25
72 2.3499999999999996 17 29 24
74 2.3999999999999995 17 29 24
75 2.4499999999999993 16 29 25
75 2.499999999999999 16 29 25
76 2.549999999999999 17 29 24
78 2.5999999999999988 16 28 26
84 2.6499999999999986 18 26 26
85 2.6999999999999984 18 27 25
85 2.7499999999999982 18 27 25
89 2.799999999999998 17 28 25
92 2.849999999999998 16 28 26
93 2.8999999999999977 16 29 25
94 2.9499999999999975 15 29 26
95 2.9999999999999973 15 30 25
100 3.049999999999997 15 33 22
103 3.099999999999997 17 32 21
105 3.149999999999997 15 32 23
106 3.1999999999999966 16 32 22
108 3.2499999999999964 17 33 20
108 3.2999999999999963 17 33 20
108 3.349999999999996 17 33 20
108 3.399999999999996 17 33 20
110 3.4499999999999957 15 33 22
111 3.4999999999999956 15 32 23
114 3.5499999999999954 13 33 24
117 3.599999999999995 14 33 23
119 3.649999999999995 15 34 21
121 3.699999999999995 16 35 19
122 3.7499999999999947 17 35 18
122 3.7999999999999945 17 35 18
123 3.8499999999999943 17 36 17
129 3.899999999999994 16 35 19
131 3.949999999999994 17 34 19
132 3.999999999999994 17 35 18
135 4.049999999999994 15 34 21
141 4.099999999999993 15 36 19
142 4.149999999999993 15 35 20
143 4.199999999999993 15 34 21
143 4.249999999999993 15 34 21
144 4.299999999999993 15 35 20
144 4.3499999999999925 15 35 20
146 4.399999999999992 14 36 20
147 4.449999999999992 13 36 21
148 4.499999999999992 14 36 20
153 4.549999999999992 14 37 19
154 4.599999999999992 13 37 20
157 4.6499999999999915 11 36 23
159 4.699999999999991 11 38 21
162 4.749999999999991 10 36 24
163 4.799999999999991 11 36 23
165 4.849999999999991 11 34 25
166 4.899999999999991 12 34 24
167 4.94999999999999 12 33 25
170 4.99999999999999 12 34 24
171 5.04999999999999 12 35 23
173 5.09999999999999 13 36 21
175 5.14999999999999 13 36 21
177 5.1999999999999895 13 36 21
180 5.249999999999989 12 36 22
180 5.299999999999989 12 36 22
183 5.349999999999989 11 34 25
184 5.399999999999989 11 33 26
186 5.449999999999989 9 33 28
187 5.4999999999999885 10 33 27
188 5.549999999999988 10 34 26
190 5.599999999999988 10 34 26
190 5.649999999999988 10 34 26
195 5.699999999999988 10 33 27
196 5.749999999999988 10 32 28
198 5.799999999999987 11 31 28
198 5.849999999999987 11 31 28
203 5.899999999999987 11 32 27
204 5.949999999999987 12 32 26
205 5.999999999999987 11 32 27
