step time x y u
0 0.0 35 35 0
4 0.05 32 34 4
5 0.1 32 33 5
8 0.15000000000000002 31 31 8
12 0.2 31 29 10
14 0.25 30 28 12
17 0.3 28 27 15
19 0.35 29 28 13
21 0.39999999999999997 28 27 15
24 0.44999999999999996 29 27 14
24 0.49999999999999994 29 27 14
27 0.5499999999999999 28 29 13
29 0.6 27 28 15
29 0.65 27 28 15
30 0.7000000000000001 28 28 14
33 0.7500000000000001 29 26 15
33 0.8000000000000002 29 26 15
34 0.8500000000000002 30 26 14
35 0.9000000000000002 29 26 15
36 0.9500000000000003 28 26 16
37 1.0000000000000002 29 26 15
38 1.0500000000000003 30 26 14
41 1.1000000000000003 27 26 17
42 1.1500000000000004 26 26 18
45 1.2000000000000004 26 25 19
49 1.2500000000000004 26 23 21
53 1.3000000000000005 25 24 21
54 1.3500000000000005 26 24 20
57 1.4000000000000006 26 23 21
59 1.4500000000000006 28 23 19
61 1.5000000000000007 27 24 19
65 1.5500000000000007 27 26 17
67 1.6000000000000008 27 24 19
68 1.6500000000000008 28 24 18
68 1.7000000000000008 28 24 18
72 1.7500000000000009 26 22 22
73 1.800000000000001 26 21 23
75 1.850000000000001 27 20 23
78 1.900000000000001 28 18 24
80 1.950000000000001 28 18 24
83 2.000000000000001 27 18 25
85 2.0500000000000007 28 19 23
88 2.1000000000000005 28 18 24
91 2.1500000000000004 27 20 23
94 2.2 25 21 24
96 2.25 26 20 24
98 2.3 28 20 22
101 2.3499999999999996 27 20 23
101 2.3999999999999995 27 20 23
104 2.4499999999999993 26 20 24
104 2.499999999999999 26 20 24
104 2.549999999999999 26 20 24
104 2.5999999999999988 26 20 24
104 2.6499999999999986 26 20 24
104 2.6999999999999984 26 20 24
106 2.7499999999999982 27 21 22
107 2.799999999999998 26 21 23
109 2.849999999999998 26 21 23
109 2.8999999999999977 26 21 23
111 2.9499999999999975 26 21 23
111 2.9999999999999973 26 21 23
111 3.049999999999997 26 21 23
112 3.099999999999997 26 20 24
112 3.149999999999997 26 20 24
114 3.1999999999999966 26 22 22
114 3.2499999999999964 26 22 22
115 3.2999999999999963 27 22 21
118 3.349999999999996 28 22 20
121 3.399999999999996 28 21 21
123 3.4499999999999957 29 20 21
125 3.4999999999999956 28 19 23
126 3.5499999999999954 28 18 24
128 3.599999999999995 28 18 24
129 3.649999999999995 27 18 25
131 3.699999999999995 28 17 25
133 3.7499999999999947 27 18 25
135 3.7999999999999945 28 17 25
137 3.8499999999999943 28 17 25
139 3.899999999999994 26 17 27
139 3.949999999999994 26 17 27
141 3.999999999999994 26 17 27
144 4.049999999999994 25 17 28
146 4.099999999999993 26 16 28
148 4.149999999999993 26 16 28
148 4.199999999999993 26 16 28
150 4.249999999999993 27 15 28
153 4.299999999999993 30 15 25
154 4.3499999999999925 30 14 26
158 4.399999999999992 32 16 22
160 4.449999999999992 32 18 20
161 4.499999999999992 33 18 19
161 4.549999999999992 33 18 19
162 4.599999999999992 32 18 20
164 4.6499999999999915 30 18 22
167 4.699999999999991 28 17 25
167 4.749999999999991 28 17 25
171 4.799999999999991 30 17 23
172 4.849999999999991 30 16 24
173 4.899999999999991 30 15 25
175 4.94999999999999 28 15 27
178 4.99999999999999 27 17 26
178 5.04999999999999 27 17 26
180 5.09999999999999 29 17 24
181 5.14999999999999 29 16 25
183 5.1999999999999895 29 16 25
186 5.249999999999989 27 15 28
189 5.299999999999989 30 15 25
191 5.349999999999989 31 16 23
191 5.399999999999989 31 16 23
191 5.449999999999989 31 16 23
194 5.4999999999999885 31 17 22
197 5.549999999999988 31 16 23
199 5.599999999999988 33 16 21
201 5.649999999999988 33 18 19
203 5.699999999999988 32 17 21
204 5.749999999999988 32 16 22
206 5.799999999999987 32 14 24
208 5.849999999999987 32 14 24
211 5.899999999999987 34 13 23
212 5.949999999999987 34 14 22
212 5.999999999999987 34 14 22
213 6.0499999999999865 33 14 23
214 6.099999999999986 34 14 22
214 6.149999999999986 34 14 22
216 6.199999999999986 35 15 20
219 6.249999999999986 36 15 19
220 6.299999999999986 35 15 20
224 6.349999999999985 35 15 20
227 6.399999999999985 34 17 19
230 6.449999999999985 33 15 22
230 6.499999999999985 33 15 22
234 6.549999999999985 33 15 22
235 6.5999999999999845 32 15 23
238 6.649999999999984 31 15 24
238 6.699999999999984 31 15 24
242 6.749999999999984 32 14 24
242 6.799999999999984 32 14 24
244 6.849999999999984 34 14 22
246 6.8999999999999835 35 13 22
248 6.949999999999983 34 12 24
250 6.999999999999983 32 12 26
253 7.049999999999983 31 12 27
254 7.099999999999983 31 13 26
254 7.149999999999983 31 13 26
256 7.199999999999982 32 12 26
258 7.249999999999982 32 12 26
259 7.299999999999982 32 11 27
260 7.349999999999982 32 10 28
261 7.399999999999982 33 10 27
268 7.4499999999999815 34 10 26
271 7.499999999999981 33 12 25
274 7.549999999999981 32 10 28
275 7.599999999999981 32 11 27
277 7.649999999999981 32 11 27
279 7.699999999999981 31 10 29
279 7.7499999999999805 31 10 29
279 7.79999999999998 31 10 29
280 7.84999999999998 31 9 30
281 7.89999999999998 31 10 29
283 7.94999999999998 33 10 27
284 7.99999999999998 32 10 28
285 8.04999999999998 32 11 27
288 8.09999999999998 34 12 24
289 8.14999999999998 35 12 23
291 8.199999999999982 36 11 23
294 8.249999999999982 35 11 24
296 8.299999999999983 34 12 24
298 8.349999999999984 35 11 24
301 8.399999999999984 36 9 25
305 8.449999999999985 36 9 25
306 8.499999999999986 37 9 24
306 8.549999999999986 37 9 24
306 8.599999999999987 37 9 24
306 8.649999999999988 37 9 24
306 8.699999999999989 37 9 24
310 8.74999999999999 38 12 20
313 8.79999999999999 37 12 21
314 8.84999999999999 36 12 22
314 8.899999999999991 36 12 22
315 8.949999999999992 37 12 21
318 8.999999999999993 38 12 20
320 9.049999999999994 37 13 20
323 9.099999999999994 37 14 19
324 9.149999999999995 36 14 20
326 9.199999999999996 37 15 18
329 9.249999999999996 38 15 17
332 9.299999999999997 39 13 18
332 9.349999999999998 39 13 18
335 9.399999999999999 38 13 19
335 9.45 38 13 19
339 9.5 39 12 19
341 9.55 40 13 17
342 9.600000000000001 39 13 18
344 9.650000000000002 39 13 18
347 9.700000000000003 38 13 19
348 9.750000000000004 39 13 18
350 9.800000000000004 37 13 20
350 9.850000000000005 37 13 20
