step time x y u
0 0.0 35 35 0
6 0.05 34 32 4
7 0.1 34 33 3
7 0.15000000000000002 34 33 3
9 0.2 32 33 5
10 0.25 31 33 6
10 0.3 31 33 6
13 0.35 30 33 7
15 0.39999999999999997 29 32 9
18 0.44999999999999996 29 31 10
19 0.49999999999999994 28 31 11
21 0.5499999999999999 29 30 11
23 0.6 27 30 13
25 0.65 26 29 15
29 0.7000000000000001 26 29 15
32 0.7500000000000001 27 27 16
33 0.8000000000000002 27 28 15
35 0.8500000000000002 28 27 15
37 0.9000000000000002 27 26 17
37 0.9500000000000003 27 26 17
38 1.0000000000000002 28 26 16
41 1.0500000000000003 28 25 17
41 1.1000000000000003 28 25 17
43 1.1500000000000004 29 24 17
44 1.2000000000000004 29 23 18
46 1.2500000000000004 28 24 18
52 1.3000000000000005 28 26 16
54 1.3500000000000005 29 25 16
55 1.4000000000000006 29 26 15
56 1.4500000000000006 29 25 16
57 1.5000000000000007 28 25 17
58 1.5500000000000007 27 25 18
59 1.6000000000000008 27 26 17
60 1.6500000000000008 26 26 18
60 1.7000000000000008 26 26 18
60 1.7500000000000009 26 26 18
62 1.800000000000001 24 26 20
63 1.850000000000001 24 25 21
64 1.900000000000001 24 24 22
67 1.950000000000001 23 26 21
68 2.000000000000001 23 27 20
70 2.0500000000000007 22 28 20
70 2.1000000000000005 22 28 20
72 2.1500000000000004 23 27 20
74 2.2 23 27 20
74 2.25 23 27 20
77 2.3 22 27 21
79 2.3499999999999996 22 25 23
81 2.3999999999999995 22 25 23
83 2.4499999999999993 21 26 23
86 2.499999999999999 19 27 24
88 2.549999999999999 20 28 22
90 2.5999999999999988 20 28 22
95 2.6499999999999986 19 28 23
96 2.6999999999999984 18 28 24
98 2.7499999999999982 19 27 24
99 2.799999999999998 19 26 25
101 2.849999999999998 20 27 23
103 2.8999999999999977 20 27 23
103 2.9499999999999975 20 27 23
103 2.9999999999999973 20 27 23
104 3.049999999999997 20 28 22
107 3.099999999999997 19 26 25
107 3.149999999999997 19 26 25
107 3.1999999999999966 19 26 25
108 3.2499999999999964 20 26 24
110 3.2999999999999963 21 25 24
111 3.349999999999996 20 25 25
113 3.399999999999996 18 25 27
115 3.4499999999999957 19 26 25
115 3.4999999999999956 19 26 25
115 3.5499999999999954 19 26 25
117 3.599999999999995 18 27 25
117 3.649999999999995 18 27 25
119 3.699999999999995 16 27 27
122 3.7499999999999947 17 27 26
122 3.7999999999999945 17 27 26
126 3.8499999999999943 17 27 26
126 3.899999999999994 17 27 26
126 3.949999999999994 17 27 26
128 3.999999999999994 16 26 28
129 4.049999999999994 17 26 27
129 4.099999999999993 17 26 27
131 4.149999999999993 17 26 27
134 4.199999999999993 15 27 28
138 4.249999999999993 18 28 24
