step time x y u
0 0.0 35 35 0
4 0.05 34 34 2
5 0.1 34 33 3
5 0.15000000000000002 34 33 3
5 0.2 34 33 3
5 0.25 34 33 3
7 0.3 33 32 5
8 0.35 33 31 6
9 0.39999999999999997 32 31 7
11 0.44999999999999996 32 31 7
15 0.49999999999999994 30 29 11
15 0.5499999999999999 30 29 11
16 0.6 31 29 10
21 0.65 29 28 13
22 0.7000000000000001 29 27 14
22 0.7500000000000001 29 27 14
23 0.8000000000000002 28 27 15
23 0.8500000000000002 28 27 15
23 0.9000000000000002 28 27 15
27 0.9500000000000003 28 25 17
28 1.0000000000000002 29 25 16
29 1.0500000000000003 28 25 17
30 1.1000000000000003 28 26 16
30 1.1500000000000004 28 26 16
31 1.2000000000000004 29 26 15
34 1.2500000000000004 29 27 14
34 1.3000000000000005 29 27 14
36 1.3500000000000005 29 27 14
38 1.4000000000000006 28 26 16
39 1.4500000000000006 28 25 17
41 1.5000000000000007 27 26 17
41 1.5500000000000007 27 26 17
42 1.6000000000000008 27 25 18
43 1.6500000000000008 27 26 17
47 1.7000000000000008 28 27 15
51 1.7500000000000009 25 28 17
53 1.800000000000001 24 27 19
54 1.850000000000001 24 28 18
57 1.900000000000001 25 28 17
57 1.950000000000001 25 28 17
58 2.000000000000001 24 28 18
59 2.0500000000000007 23 28 19
60 2.1000000000000005 24 28 18
61 2.1500000000000004 23 28 19
64 2.2 23 29 18
64 2.25 23 29 18
67 2.3 21 30 19
68 2.3499999999999996 21 29 20
69 2.3999999999999995 21 30 19
70 2.4499999999999993 21 31 18
73 2.499999999999999 20 31 19
75 2.549999999999999 20 31 19
78 2.5999999999999988 20 32 18
79 2.6499999999999986 19 32 19
81 2.6999999999999984 19 32 19
86 2.7499999999999982 17 31 22
87 2.799999999999998 17 32 21
90 2.849999999999998 18 32 20
92 2.8999999999999977 18 32 20
92 2.9499999999999975 18 32 20
93 2.9999999999999973 18 31 21
96 3.049999999999997 18 32 20
98 3.099999999999997 18 32 20
98 3.149999999999997 18 32 20
101 3.1999999999999966 16 31 23
102 3.2499999999999964 16 30 24
104 3.2999999999999963 18 30 22
105 3.349999999999996 18 31 21
107 3.399999999999996 18 31 21
108 3.4499999999999957 18 30 22
108 3.4999999999999956 18 30 22
109 3.5499999999999954 18 29 23
111 3.599999999999995 19 30 21
112 3.649999999999995 19 31 20
113 3.699999999999995 20 31 19
113 3.7499999999999947 20 31 19
116 3.7999999999999945 21 31 18
118 3.8499999999999943 21 29 20
118 3.899999999999994 21 29 20
120 3.949999999999994 21 31 18
121 3.999999999999994 21 32 17
122 4.049999999999994 21 31 18
122 4.099999999999993 21 31 18
123 4.149999999999993 21 32 17
124 4.199999999999993 20 32 18
127 4.249999999999993 20 31 19
127 4.299999999999993 20 31 19
127 4.3499999999999925 20 31 19
130 4.399999999999992 20 30 20
133 4.449999999999992 20 31 19
135 4.499999999999992 20 33 17
138 4.549999999999992 20 32 18
140 4.599999999999992 20 34 16
142 4.6499999999999915 18 34 18
145 4.699999999999991 16 35 19
146 4.749999999999991 15 35 20
146 4.799999999999991 15 35 20
146 4.849999999999991 15 35 20
146 4.899999999999991 15 35 20
146 4.94999999999999 15 35 20
147 4.99999999999999 16 35 19
149 5.04999999999999 16 35 19
151 5.09999999999999 16 35 19
153 5.14999999999999 16 37 17
153 5.1999999999999895 16 37 17
155 5.249999999999989 15 36 19
155 5.299999999999989 15 36 19
157 5.349999999999989 15 38 17
160 5.399999999999989 15 37 18
163 5.449999999999989 14 35 21
164 5.4999999999999885 14 36 20
164 5.549999999999988 14 36 20
167 5.599999999999988 13 36 21
171 5.649999999999988 12 35 23
171 5.699999999999988 12 35 23
173 5.749999999999988 11 36 23
175 5.799999999999987 12 37 21
177 5.849999999999987 12 35 23
178 5.899999999999987 12 36 22
179 5.949999999999987 12 35 23
182 5.999999999999987 13 37 20
183 6.0499999999999865 14 37 19
187 6.099999999999986 12 37 21
187 6.149999999999986 12 37 21
189 6.199999999999986 12 39 19
189 6.249999999999986 12 39 19
189 6.299999999999986 12 39 19
191 6.349999999999985 13 38 19
192 6.399999999999985 13 37 20
193 6.449999999999985 13 38 19
195 6.499999999999985 13 36 21
198 6.549999999999985 13 33 24
199 6.5999999999999845 13 34 23
203 6.649999999999984 16 33 21
206 6.699999999999984 15 33 22
210 6.749999999999984 16 34 20
211 6.799999999999984 16 35 19
213 6.849999999999984 16 33 21
216 6.8999999999999835 17 31 22
216 6.949999999999983 17 31 22
218 6.999999999999983 17 31 22
219 7.049999999999983 16 31 23
222 7.099999999999983 14 30 26
223 7.149999999999983 14 31 25
224 7.199999999999982 14 30 26
224 7.249999999999982 14 30 26
226 7.299999999999982 15 31 24
226 7.349999999999982 15 31 24
227 7.399999999999982 15 32 23
228 7.4499999999999815 14 32 24
228 7.499999999999981 14 32 24
228 7.549999999999981 14 32 24
229 7.599999999999981 13 32 25
233 7.649999999999981 12 33 25
236 7.699999999999981 12 34 24
236 7.7499999999999805 12 34 24
236 7.79999999999998 12 34 24
237 7.84999999999998 11 34 25
238 7.89999999999998 11 33 26
238 7.94999999999998 11 33 26
239 7.99999999999998 11 32 27
243 8.04999999999998 9 32 29
247 8.09999999999998 11 32 27
249 8.14999999999998 11 32 27
250 8.199999999999982 11 33 26
252 8.249999999999982 11 35 24
252 8.299999999999983 11 35 24
254 8.349999999999984 12 34 24
256 8.399999999999984 12 32 26
257 8.449999999999985 12 31 27
257 8.499999999999986 12 31 27
258 8.549999999999986 13 31 26
260 8.599999999999987 14 32 24
261 8.649999999999988 14 33 23
262 8.699999999999989 14 32 24
265 8.74999999999999 15 34 21
267 8.79999999999999 14 33 23
268 8.84999999999999 14 34 22
273 8.899999999999991 13 34 23
273 8.949999999999992 13 34 23
273 8.999999999999993 13 34 23
275 9.049999999999994 12 33 25
276 9.099999999999994 12 34 24
276 9.149999999999995 12 34 24
278 9.199999999999996 11 35 24
281 9.249999999999996 12 35 23
286 9.299999999999997 13 33 24
286 9.349999999999998 13 33 24
290 9.399999999999999 11 35 24
291 9.45 12 35 23
292 9.5 13 35 22
292 9.55 13 35 22
292 9.600000000000001 13 35 22
295 9.650000000000002 14 35 21
297 9.700000000000003 13 36 21
303 9.750000000000004 14 35 21
305 9.800000000000004 14 35 21
307 9.850000000000005 15 34 21
309 9.900000000000006 14 33 23
310 9.950000000000006 14 34 22
311 10.000000000000007 14 35 21
315 10.050000000000008 16 35 19
320 10.100000000000009 14 36 20
321 10.15000000000001 14 37 19
323 10.20000000000001 12 37 21
324 10.25000000000001 12 38 20
326 10.300000000000011 13 37 20
328 10.350000000000012 14 38 18
330 10.400000000000013 14 38 18
330 10.450000000000014 14 38 18
332 10.500000000000014 14 36 20
332 10.550000000000015 14 36 20
337 10.600000000000016 14 39 17
337 10.650000000000016 14 39 17
338 10.700000000000017 15 39 16
338 10.750000000000018 15 39 16
339 10.800000000000018 14 39 17
340 10.85000000000002 15 39 16
340 10.90000000000002 15 39 16
340 10.95000000000002 15 39 16
343 11.000000000000021 12 39 19
347 11.050000000000022 12 35 23
349 11.100000000000023 12 37 21
351 11.150000000000023 12 37 21
351 11.200000000000024 12 37 21
352 11.250000000000025 12 38 20
354 11.300000000000026 12 38 20
355 11.350000000000026 12 37 21
355 11.400000000000027 12 37 21
356 11.450000000000028 12 36 22
357 11.500000000000028 13 36 21
360 11.55000000000003 13 37 20
360 11.60000000000003 13 37 20
361 11.65000000000003 12 37 21
361 11.700000000000031 12 37 21
364 11.750000000000032 12 38 20
365 11.800000000000033 12 37 21
368 11.850000000000033 12 38 20
369 11.900000000000034 13 38 19
370 11.950000000000035 13 39 18
370 12.000000000000036 13 39 18
373 12.050000000000036 14 39 17
374 12.100000000000037 14 40 16
374 12.150000000000038 14 40 16
378 12.200000000000038 13 37 20
380 12.250000000000039 12 38 20
382 12.30000000000004 12 38 20
383 12.35000000000004 12 37 21
387 12.400000000000041 12 33 25
388 12.450000000000042 13 33 24
392 12.500000000000043 14 34 22
394 12.550000000000043 13 33 24
396 12.600000000000044 13 33 24
399 12.650000000000045 11 32 27
401 12.700000000000045 11 34 25
402 12.750000000000046 11 35 24
405 12.800000000000047 11 36 23
406 12.850000000000048 11 35 24
412 12.900000000000048 12 34 24
414 12.950000000000049 12 36 22
417 13.00000000000005 12 37 21
417 13.05000000000005 12 37 21
417 13.100000000000051 12 37 21
417 13.150000000000052 12 37 21
420 13.200000000000053 12 36 22
424 13.250000000000053 12 34 24
425 13.300000000000054 12 33 25
426 13.350000000000055 13 33 24
429 13.400000000000055 16 33 21
430 13.450000000000056 16 34 20
433 13.500000000000057 15 34 21
436 13.550000000000058 15 33 22
437 13.600000000000058 16 33 21
438 13.650000000000059 16 34 20
440 13.70000000000006 17 35 18
443 13.75000000000006 18 37 15
443 13.800000000000061 18 37 15
444 13.850000000000062 17 37 16
445 13.900000000000063 17 36 17
447 13.950000000000063 15 36 19
452 14.000000000000064 13 37 20
453 14.050000000000065 12 37 21
453 14.100000000000065 12 37 21
454 14.150000000000066 11 37 22
454 14.200000000000067 11 37 22
455 14.250000000000068 11 38 21
456 14.300000000000068 10 38 22
458 14.350000000000069 11 37 22
460 14.40000000000007 11 39 20
462 14.45000000000007 12 40 18
465 14.500000000000071 12 39 19
465 14.550000000000072 12 39 19
465 14.600000000000072 12 39 19
468 14.650000000000073 13 37 20
470 14.700000000000074 13 39 18
471 14.750000000000075 13 38 19
471 14.800000000000075 13 38 19
473 14.850000000000076 13 36 21
475 14.900000000000077 14 37 19
475 14.950000000000077 14 37 19
475 15.000000000000078 14 37 19
477 15.050000000000079 15 38 17
480 15.10000000000008 13 39 18
484 15.15000000000008 16 38 16
485 15.200000000000081 15 38 17
485 15.250000000000082 15 38 17
488 15.300000000000082 16 40 14
489 15.350000000000083 17 40 13
492 15.400000000000084 18 40 12
493 15.450000000000085 18 41 11
496 15.500000000000085 18 40 12
497 15.550000000000086 18 39 13
497 15.600000000000087 18 39 13
497 15.650000000000087 18 39 13
497 15.700000000000088 18 39 13
501 15.750000000000089 18 37 15
502 15.80000000000009 18 36 16
504 15.85000000000009 18 36 16
506 15.900000000000091 17 37 16
510 15.950000000000092 15 37 18
511 16.000000000000092 15 38 17
514 16.050000000000093 13 37 20
517 16.100000000000094 13 38 19
520 16.150000000000095 13 39 18
522 16.200000000000095 13 37 20
522 16.250000000000096 13 37 20
523 16.300000000000097 12 37 21
525 16.350000000000097 11 36 23
526 16.400000000000098 11 37 22
530 16.4500000000001 11 35 24
531 16.5000000000001 11 36 23
532 16.5500000000001 11 37 22
532 16.6000000000001 11 37 22
533 16.6500000000001 11 38 21
536 16.700000000000102 9 37 24
538 16.750000000000103 10 38 22
539 16.800000000000104 10 39 21
544 16.850000000000104 10 38 22
544 16.900000000000105 10 38 22
545 16.950000000000106 9 38 23
547 17.000000000000107 9 36 25
547 17.050000000000107 9 36 25
548 17.100000000000108 9 35 26
549 17.15000000000011 9 34 27
550 17.20000000000011 9 35 26
552 17.25000000000011 9 35 26
552 17.30000000000011 9 35 26
552 17.35000000000011 9 35 26
