step time x y u
0 0.0 35 35 0
5 0.05 33 32 5
10 0.1 29 33 8
13 0.15000000000000002 30 33 7
16 0.2 28 34 8
18 0.25 26 34 10
19 0.3 27 34 9
20 0.35 27 33 10
26 0.39999999999999997 25 33 12
26 0.44999999999999996 25 33 12
26 0.49999999999999994 25 33 12
26 0.5499999999999999 25 33 12
28 0.6 23 33 14
29 0.65 23 34 13
30 0.7000000000000001 23 35 12
32 0.7500000000000001 23 33 14
35 0.8000000000000002 22 31 17
37 0.8500000000000002 20 31 19
40 0.9000000000000002 20 30 20
41 0.9500000000000003 20 29 21
41 1.0000000000000002 20 29 21
43 1.0500000000000003 19 30 21
44 1.1000000000000003 20 30 20
46 1.1500000000000004 19 29 22
48 1.2000000000000004 18 28 24
52 1.2500000000000004 19 27 24
54 1.3000000000000005 19 27 24
55 1.3500000000000005 19 26 25
56 1.4000000000000006 19 25 26
59 1.4500000000000006 18 25 27
65 1.5000000000000007 19 26 25
66 1.5500000000000007 19 27 24
67 1.6000000000000008 18 27 25
68 1.6500000000000008 18 28 24
72 1.7000000000000008 20 28 22
74 1.7500000000000009 20 28 22
74 1.800000000000001 20 28 22
75 1.850000000000001 20 27 23
76 1.900000000000001 21 27 22
80 1.950000000000001 19 27 24
80 2.000000000000001 19 27 24
82 2.0500000000000007 17 27 26
84 2.1000000000000005 18 26 26
84 2.1500000000000004 18 26 26
85 2.2 17 26 27
85 2.25 17 26 27
87 2.3 18 25 27
88 2.3499999999999996 18 24 28
89 2.3999999999999995 19 24 27
91 2.4499999999999993 20 23 27
91 2.499999999999999 20 23 27
94 2.549999999999999 20 26 24
95 2.5999999999999988 19 26 25
96 2.6499999999999986 19 27 24
99 2.6999999999999984 16 27 27
100 2.7499999999999982 16 28 26
102 2.799999999999998 16 28 26
103 2.849999999999998 17 28 25
105 2.8999999999999977 18 29 23
106 2.9499999999999975 17 29 24
107 2.9999999999999973 18 29 23
108 3.049999999999997 18 28 24
108 3.099999999999997 18 28 24
109 3.149999999999997 19 28 23
111 3.1999999999999966 18 29 23
111 3.2499999999999964 18 29 23
113 3.2999999999999963 17 30 23
115 3.349999999999996 15 30 25
116 3.399999999999996 14 30 26
116 3.4499999999999957 14 30 26
117 3.4999999999999956 13 30 27
119 3.5499999999999954 13 32 25
121 3.599999999999995 13 30 27
122 3.649999999999995 13 31 26
123 3.699999999999995 13 30 27
125 3.7499999999999947 14 29 27
127 3.7999999999999945 15 28 27
127 3.8499999999999943 15 28 27
129 3.899999999999994 14 27 29
129 3.949999999999994 14 27 29
132 3.999999999999994 15 29 26
132 4.049999999999994 15 29 26
133 4.099999999999993 15 30 25
136 4.149999999999993 16 32 22
137 4.199999999999993 16 33 21
142 4.249999999999993 15 31 24
147 4.299999999999993 16 33 21
149 4.3499999999999925 15 34 21
151 4.399999999999992 15 32 23
154 4.449999999999992 15 33 22
155 4.499999999999992 16 33 21
155 4.549999999999992 16 33 21
159 4.599999999999992 17 32 21
161 4.6499999999999915 16 31 23
162 4.699999999999991 16 30 24
166 4.749999999999991 15 31 24
170 4.799999999999991 15 31 24
173 4.849999999999991 14 31 25
173 4.899999999999991 14 31 25
178 4.94999999999999 14 30 26
179 4.99999999999999 14 31 25
183 5.04999999999999 15 32 23
185 5.09999999999999 16 33 21
186 5.14999999999999 15 33 22
186 5.1999999999999895 15 33 22
187 5.249999999999989 14 33 23
190 5.299999999999989 16 32 22
192 5.349999999999989 15 31 24
193 5.399999999999989 15 30 25
196 5.449999999999989 13 29 28
197 5.4999999999999885 14 29 27
200 5.549999999999988 15 27 28
203 5.599999999999988 15 30 25
206 5.649999999999988 15 33 22
209 5.699999999999988 14 35 21
209 5.749999999999988 14 35 21
210 5.799999999999987 14 36 20
211 5.849999999999987 15 36 19
212 5.899999999999987 15 35 20
212 5.949999999999987 15 35 20
214 5.999999999999987 15 33 22
216 6.0499999999999865 15 33 22
218 6.099999999999986 14 32 24
219 6.149999999999986 14 33 23
222 6.199999999999986 16 34 20
223 6.249999999999986 16 33 21
223 6.299999999999986 16 33 21
226 6.349999999999985 17 33 20
226 6.399999999999985 17 33 20
228 6.449999999999985 17 33 20
232 6.499999999999985 16 36 18
232 6.549999999999985 16 36 18
235 6.5999999999999845 16 37 17
235 6.649999999999984 16 37 17
238 6.699999999999984 15 37 18
239 6.749999999999984 15 38 17
239 6.799999999999984 15 38 17
241 6.849999999999984 14 39 17
242 6.8999999999999835 14 40 16
243 6.949999999999983 14 41 15
247 6.999999999999983 14 39 17
250 7.049999999999983 14 38 18
252 7.099999999999983 13 37 20
254 7.149999999999983 14 38 18
255 7.199999999999982 13 38 19
257 7.249999999999982 13 40 17
261 7.299999999999982 13 40 17
262 7.349999999999982 13 41 16
262 7.399999999999982 13 41 16
263 7.4499999999999815 12 41 17
264 7.499999999999981 12 40 18
264 7.549999999999981 12 40 18
264 7.599999999999981 12 40 18
267 7.649999999999981 13 40 17
267 7.699999999999981 13 40 17
270 7.7499999999999805 13 39 18
270 7.79999999999998 13 39 18
271 7.84999999999998 12 39 19
274 7.89999999999998 11 41 18
275 7.94999999999998 10 41 19
278 7.99999999999998 8 42 20
280 8.04999999999998 8 40 22
281 8.09999999999998 8 41 21
281 8.14999999999998 8 41 21
281 8.199999999999982 8 41 21
282 8.249999999999982 8 40 22
283 8.299999999999983 9 40 21
286 8.349999999999984 10 40 20
286 8.399999999999984 10 40 20
289 8.449999999999985 10 41 19
290 8.499999999999986 10 40 20
291 8.549999999999986 10 41 19
294 8.599999999999987 10 42 18
295 8.649999999999988 11 42 17
296 8.699999999999989 11 43 16
296 8.74999999999999 11 43 16
296 8.79999999999999 11 43 16
298 8.84999999999999 11 43 16
303 8.899999999999991 11 44 15
304 8.949999999999992 11 45 14
305 8.999999999999993 10 45 15
308 9.049999999999994 10 46 14
311 9.099999999999994 9 44 17
312 9.149999999999995 10 44 16
316 9.199999999999996 9 47 14
317 9.249999999999996 9 46 15
318 9.299999999999997 9 47 14
319 9.349999999999998 9 46 15
322 9.399999999999999 9 45 16
324 9.45 8 46 16
328 9.5 7 43 20
331 9.55 7 46 17
332 9.600000000000001 6 46 18
334 9.650000000000002 6 48 16
337 9.700000000000003 6 47 17
338 9.750000000000004 6 46 18
339 9.800000000000004 6 47 17
342 9.850000000000005 5 49 16
344 9.900000000000006 4 50 16
345 9.950000000000006 4 51 15
345 10.000000000000007 4 51 15
348 10.050000000000008 4 48 18
349 10.100000000000009 4 49 17
353 10.15000000000001 5 48 17
354 10.20000000000001 6 48 16
354 10.25000000000001 6 48 16
356 10.300000000000011 5 49 16
356 10.350000000000012 5 49 16
356 10.400000000000013 5 49 16
356 10.450000000000014 5 49 16
357 10.500000000000014 5 50 15
358 10.550000000000015 5 51 14
359 10.600000000000016 5 50 15
360 10.650000000000016 5 51 14
362 10.700000000000017 4 50 16
363 10.750000000000018 5 50 15
366 10.800000000000018 5 49 16
370 10.85000000000002 7 47 16
372 10.90000000000002 8 48 14
374 10.95000000000002 8 48 14
375 11.000000000000021 7 48 15
377 11.050000000000022 6 49 15
378 11.100000000000023 6 48 16
378 11.150000000000023 6 48 16
378 11.200000000000024 6 48 16
379 11.250000000000025 5 48 17
380 11.300000000000026 5 49 16
383 11.350000000000026 5 50 15
386 11.400000000000027 4 50 16
387 11.450000000000028 4 49 17
391 11.500000000000028 6 49 15
393 11.55000000000003 6 49 15
394 11.60000000000003 6 48 16
395 11.65000000000003 6 49 15
398 11.700000000000031 5 49 16
399 11.750000000000032 5 50 15
400 11.800000000000033 5 51 14
400 11.850000000000033 5 51 14
400 11.900000000000034 5 51 14
