step time x y u
0 0.0 35 35 0
2 0.05 33 35 2
5 0.1 33 34 3
5 0.15000000000000002 33 34 3
10 0.2 30 32 8
12 0.25 30 32 8
15 0.3 27 32 11
17 0.35 26 33 11
18 0.39999999999999997 26 32 12
20 0.44999999999999996 27 31 12
21 0.49999999999999994 27 32 11
21 0.5499999999999999 27 32 11
23 0.6 27 34 9
25 0.65 27 34 9
25 0.7000000000000001 27 34 9
25 0.7500000000000001 27 34 9
29 0.8000000000000002 27 32 11
31 0.8500000000000002 27 32 11
34 0.9000000000000002 26 30 14
38 0.9500000000000003 23 31 16
42 1.0000000000000002 25 29 16
44 1.0500000000000003 26 30 14
44 1.1000000000000003 26 30 14
48 1.1500000000000004 26 30 14
50 1.2000000000000004 26 28 16
52 1.2500000000000004 26 26 18
54 1.3000000000000005 26 24 20
54 1.3500000000000005 26 24 20
58 1.4000000000000006 28 24 18
59 1.4500000000000006 28 23 19
61 1.5000000000000007 28 23 19
63 1.5500000000000007 28 21 21
64 1.6000000000000008 28 20 22
69 1.6500000000000008 28 21 21
71 1.7000000000000008 29 20 21
71 1.7500000000000009 29 20 21
73 1.800000000000001 30 21 19
74 1.850000000000001 30 22 18
76 1.900000000000001 30 20 20
76 1.950000000000001 30 20 20
76 2.000000000000001 30 20 20
77 2.0500000000000007 30 21 19
81 2.1000000000000005 30 21 19
84 2.1500000000000004 29 21 20
84 2.2 29 21 20
87 2.25 29 20 21
88 2.3 30 20 20
91 2.3499999999999996 29 22 19
94 2.3999999999999995 28 22 20
97 2.4499999999999993 29 22 19
99 2.499999999999999 29 22 19
99 2.549999999999999 29 22 19
99 2.5999999999999988 29 22 19
103 2.6499999999999986 28 21 21
104 2.6999999999999984 28 20 22
104 2.7499999999999982 28 20 22
105 2.799999999999998 28 21 21
108 2.849999999999998 29 19 22
108 2.8999999999999977 29 19 22
111 2.9499999999999975 29 18 23
114 2.9999999999999973 30 16 24
117 3.049999999999997 29 16 25
118 3.099999999999997 30 16 24
120 3.149999999999997 31 15 24
121 3.1999999999999966 31 16 23
122 3.2499999999999964 31 17 22
125 3.2999999999999963 32 17 21
125 3.349999999999996 32 17 21
125 3.399999999999996 32 17 21
126 3.4499999999999957 31 17 22
128 3.4999999999999956 31 17 22
132 3.5499999999999954 29 19 22
135 3.599999999999995 27 20 23
138 3.649999999999995 29 19 22
138 3.699999999999995 29 19 22
141 3.7499999999999947 30 19 21
143 3.7999999999999945 29 18 23
147 3.8499999999999943 29 18 23
151 3.899999999999994 30 19 21
153 3.949999999999994 31 18 21
154 3.999999999999994 31 17 22
155 4.049999999999994 30 17 23
157 4.099999999999993 29 16 25
158 4.149999999999993 29 17 24
158 4.199999999999993 29 17 24
158 4.249999999999993 29 17 24
158 4.299999999999993 29 17 24
159 4.3499999999999925 29 18 23
161 4.399999999999992 29 20 21
161 4.449999999999992 29 20 21
162 4.499999999999992 29 19 22
164 4.549999999999992 29 19 22
166 4.599999999999992 29 19 22
170 4.6499999999999915 29 21 20
171 4.699999999999991 30 21 19
173 4.749999999999991 31 22 17
174 4.799999999999991 32 22 16
175 4.849999999999991 31 22 17
176 4.899999999999991 31 23 16
179 4.94999999999999 31 24 15
181 4.99999999999999 31 24 15
181 5.04999999999999 31 24 15
183 5.09999999999999 29 24 17
186 5.14999999999999 27 23 20
187 5.1999999999999895 27 22 21
190 5.249999999999989 27 21 22
191 5.299999999999989 26 21 23
193 5.349999999999989 26 21 23
196 5.399999999999989 26 22 22
197 5.449999999999989 26 21 23
199 5.4999999999999885 25 20 25
201 5.549999999999988 25 20 25
202 5.599999999999988 26 20 24
203 5.649999999999988 25 20 25
204 5.699999999999988 26 20 24
208 5.749999999999988 25 21 24
209 5.799999999999987 26 21 23
210 5.849999999999987 26 22 22
213 5.899999999999987 26 23 21
215 5.949999999999987 26 23 21
216 5.999999999999987 26 22 22
219 6.0499999999999865 28 23 19
221 6.099999999999986 28 25 17
223 6.149999999999986 28 23 19
225 6.199999999999986 27 24 19
225 6.249999999999986 27 24 19
225 6.299999999999986 27 24 19
228 6.349999999999985 27 21 22
228 6.399999999999985 27 21 22
230 6.449999999999985 28 22 20
231 6.499999999999985 29 22 19
232 6.549999999999985 28 22 20
235 6.5999999999999845 27 24 19
238 6.649999999999984 27 23 20
239 6.699999999999984 26 23 21
240 6.749999999999984 26 22 22
243 6.799999999999984 27 20 23
244 6.849999999999984 27 21 22
244 6.8999999999999835 27 21 22
246 6.949999999999983 25 21 24
248 6.999999999999983 26 22 22
251 7.049999999999983 26 23 21
254 7.099999999999983 25 21 24
255 7.149999999999983 24 21 25
255 7.199999999999982 24 21 25
259 7.249999999999982 23 22 25
261 7.299999999999982 22 23 25
265 7.349999999999982 20 25 25
267 7.399999999999982 22 25 23
267 7.4499999999999815 22 25 23
267 7.499999999999981 22 25 23
269 7.549999999999981 23 26 21
271 7.599999999999981 23 26 21
273 7.649999999999981 24 25 21
275 7.699999999999981 25 24 21
276 7.7499999999999805 26 24 20
279 7.79999999999998 25 26 19
280 7.84999999999998 25 27 18
281 7.89999999999998 25 26 19
284 7.94999999999998 26 26 18
284 7.99999999999998 26 26 18
289 8.04999999999998 27 26 17
291 8.09999999999998 26 25 19
293 8.14999999999998 25 26 19
297 8.199999999999982 26 29 15
298 8.249999999999982 25 29 16
301 8.299999999999983 24 29 17
303 8.349999999999984 25 28 17
305 8.399999999999984 25 28 17
308 8.449999999999985 26 26 18
308 8.499999999999986 26 26 18
309 8.549999999999986 26 27 17
314 8.599999999999987 25 27 18
317 8.649999999999988 24 27 19
320 8.699999999999989 23 29 18
322 8.74999999999999 22 30 18
324 8.79999999999999 23 31 16
325 8.84999999999999 24 31 15
326 8.899999999999991 23 31 16
326 8.949999999999992 23 31 16
327 8.999999999999993 22 31 17
329 9.049999999999994 22 31 17
330 9.099999999999994 21 31 18
330 9.149999999999995 21 31 18
332 9.199999999999996 22 30 18
333 9.249999999999996 23 30 17
333 9.299999999999997 23 30 17
337 9.349999999999998 23 28 19
341 9.399999999999999 25 26 19
345 9.45 24 25 21
347 9.5 23 24 23
347 9.55 23 24 23
349 9.600000000000001 21 24 25
350 9.650000000000002 20 24 26
351 9.700000000000003 20 23 27
353 9.750000000000004 19 24 27
353 9.800000000000004 19 24 27
354 9.850000000000005 20 24 26
355 9.900000000000006 19 24 27
355 9.950000000000006 19 24 27
357 10.000000000000007 20 25 25
360 10.050000000000008 18 26 26
361 10.100000000000009 18 27 25
362 10.15000000000001 18 28 24
362 10.20000000000001 18 28 24
365 10.25000000000001 18 31 21
