step time x y u
0 0.0 35 35 0
3 0.05 33 34 3
5 0.1 34 33 3
7 0.15000000000000002 33 32 5
10 0.2 32 32 6
11 0.25 32 31 7
14 0.3 32 28 10
15 0.35 31 28 11
17 0.39999999999999997 30 29 11
17 0.44999999999999996 30 29 11
19 0.49999999999999994 30 29 11
21 0.5499999999999999 30 29 11
25 0.6 28 27 15
26 0.65 27 27 16
26 0.7000000000000001 27 27 16
27 0.7500000000000001 27 26 17
31 0.8000000000000002 28 25 17
33 0.8500000000000002 27 26 17
34 0.9000000000000002 26 26 18
37 0.9500000000000003 24 27 19
41 1.0000000000000002 24 27 19
42 1.0500000000000003 25 27 18
44 1.1000000000000003 25 27 18
47 1.1500000000000004 24 27 19
53 1.2000000000000004 22 27 21
55 1.2500000000000004 22 27 21
57 1.3000000000000005 22 25 23
57 1.3500000000000005 22 25 23
58 1.4000000000000006 21 25 24
59 1.4500000000000006 21 24 25
66 1.5000000000000007 20 28 22
70 1.5500000000000007 19 29 22
72 1.6000000000000008 18 28 24
73 1.6500000000000008 18 27 25
75 1.7000000000000008 18 27 25
77 1.7500000000000009 18 29 23
77 1.800000000000001 18 29 23
78 1.850000000000001 17 29 24
80 1.900000000000001 16 28 26
81 1.950000000000001 16 29 25
82 2.000000000000001 16 30 24
82 2.0500000000000007 16 30 24
82 2.1000000000000005 16 30 24
82 2.1500000000000004 16 30 24
85 2.2 16 31 23
85 2.25 16 31 23
86 2.3 16 30 24
87 2.3499999999999996 16 29 25
88 2.3999999999999995 16 28 26
90 2.4499999999999993 15 27 28
92 2.499999999999999 15 25 30
94 2.549999999999999 15 25 30
97 2.5999999999999988 15 28 27
99 2.6499999999999986 16 27 27
100 2.6999999999999984 15 27 28
101 2.7499999999999982 15 28 27
102 2.799999999999998 15 29 26
103 2.849999999999998 16 29 25
105 2.8999999999999977 17 30 23
108 2.9499999999999975 18 30 22
112 2.9999999999999973 20 30 20
112 3.049999999999997 20 30 20
112 3.099999999999997 20 30 20
118 3.149999999999997 19 33 18
118 3.1999999999999966 19 33 18
119 3.2499999999999964 18 33 19
120 3.2999999999999963 18 32 20
121 3.349999999999996 18 31 21
124 3.399999999999996 19 31 20
129 3.4499999999999957 18 33 19
130 3.4999999999999956 18 32 20
133 3.5499999999999954 15 32 23
134 3.599999999999995 14 32 24
134 3.649999999999995 14 32 24
136 3.699999999999995 14 32 24
139 3.7499999999999947 14 31 25
139 3.7999999999999945 14 31 25
142 3.8499999999999943 12 32 26
144 3.899999999999994 11 31 28
146 3.949999999999994 11 33 26
148 3.999999999999994 12 34 24
149 4.049999999999994 12 35 23
150 4.099999999999993 12 36 22
150 4.149999999999993 12 36 22
153 4.199999999999993 12 37 21
155 4.249999999999993 12 37 21
157 4.299999999999993 13 38 19
158 4.3499999999999925 13 37 20
158 4.399999999999992 13 37 20
159 4.449999999999992 13 36 21
162 4.499999999999992 13 39 18
164 4.549999999999992 14 38 18
166 4.599999999999992 15 37 18
170 4.6499999999999915 13 37 20
173 4.699999999999991 13 38 19
174 4.749999999999991 12 38 20
174 4.799999999999991 12 38 20
177 4.849999999999991 11 38 21
181 4.899999999999991 10 39 21
182 4.94999999999999 10 40 20
184 4.99999999999999 9 39 22
185 5.04999999999999 9 40 21
187 5.09999999999999 9 40 21
188 5.14999999999999 8 40 22
190 5.1999999999999895 8 42 20
192 5.249999999999989 7 43 20
195 5.299999999999989 9 44 17
198 5.349999999999989 9 45 16
201 5.399999999999989 10 45 15
201 5.449999999999989 10 45 15
201 5.4999999999999885 10 45 15
202 5.549999999999988 10 44 16
202 5.599999999999988 10 44 16
205 5.649999999999988 10 43 17
208 5.699999999999988 10 42 18
209 5.749999999999988 11 42 17
209 5.799999999999987 11 42 17
210 5.849999999999987 10 42 18
213 5.899999999999987 12 41 17
216 5.949999999999987 12 38 20
216 5.999999999999987 12 38 20
