step time x y u
0 0.0 35 35 0
2 0.05 34 34 2
3 0.1 34 33 3
9 0.15000000000000002 31 32 7
13 0.2 31 32 7
14 0.25 31 31 8
17 0.3 29 32 9
18 0.35 29 31 10
19 0.39999999999999997 29 30 11
20 0.44999999999999996 28 30 12
23 0.49999999999999994 26 29 15
26 0.5499999999999999 25 27 18
29 0.6 24 27 19
29 0.65 24 27 19
31 0.7000000000000001 24 27 19
32 0.7500000000000001 25 27 18
35 0.8000000000000002 26 27 17
36 0.8500000000000002 27 27 16
37 0.9000000000000002 27 26 17
39 0.9500000000000003 28 27 15
43 1.0000000000000002 30 27 13
45 1.0500000000000003 28 27 15
47 1.1000000000000003 29 26 15
47 1.1500000000000004 29 26 15
52 1.2000000000000004 29 27 14
55 1.2500000000000004 27 26 17
55 1.3000000000000005 27 26 17
58 1.3500000000000005 26 26 18
60 1.4000000000000006 27 25 18
60 1.4500000000000006 27 25 18
61 1.5000000000000007 27 24 19
62 1.5500000000000007 27 25 18
63 1.6000000000000008 28 25 17
66 1.6500000000000008 28 26 16
66 1.7000000000000008 28 26 16
66 1.7500000000000009 28 26 16
67 1.800000000000001 27 26 17
67 1.850000000000001 27 26 17
69 1.900000000000001 26 25 19
69 1.950000000000001 26 25 19
70 2.000000000000001 27 25 18
71 2.0500000000000007 28 25 17
73 2.1000000000000005 28 25 17
74 2.1500000000000004 28 26 16
78 2.2 26 24 20
80 2.25 27 23 20
81 2.3 27 22 21
81 2.3499999999999996 27 22 21
81 2.3999999999999995 27 22 21
87 2.4499999999999993 25 24 21
88 2.499999999999999 26 24 20
89 2.549999999999999 27 24 19
92 2.5999999999999988 24 24 22
94 2.6499999999999986 24 24 22
98 2.6999999999999984 22 24 24
99 2.7499999999999982 23 24 23
100 2.799999999999998 24 24 22
101 2.849999999999998 24 25 21
102 2.8999999999999977 23 25 22
104 2.9499999999999975 22 26 22
105 2.9999999999999973 22 27 21
109 3.049999999999997 20 27 23
112 3.099999999999997 22 26 22
114 3.149999999999997 22 26 22
115 3.1999999999999966 21 26 23
115 3.2499999999999964 21 26 23
118 3.2999999999999963 21 27 22
118 3.349999999999996 21 27 22
119 3.399999999999996 22 27 21
119 3.4499999999999957 22 27 21
122 3.4999999999999956 21 25 24
123 3.5499999999999954 22 25 23
124 3.599999999999995 23 25 22
127 3.649999999999995 22 27 21
129 3.699999999999995 22 27 21
130 3.7499999999999947 23 27 20
132 3.7999999999999945 24 26 20
136 3.8499999999999943 22 26 22
136 3.899999999999994 22 26 22
139 3.949999999999994 21 24 25
142 3.999999999999994 21 23 26
143 4.049999999999994 22 23 25
145 4.099999999999993 22 23 25
148 4.149999999999993 24 22 24
148 4.199999999999993 24 22 24
150 4.249999999999993 25 23 22
151 4.299999999999993 24 23 23
154 4.3499999999999925 23 23 24
155 4.399999999999992 23 22 25
156 4.449999999999992 23 23 24
159 4.499999999999992 22 23 25
159 4.549999999999992 22 23 25
162 4.599999999999992 21 23 26
163 4.6499999999999915 22 23 25
165 4.699999999999991 23 22 25
167 4.749999999999991 23 22 25
171 4.799999999999991 24 21 25
173 4.849999999999991 25 20 25
174 4.899999999999991 24 20 26
177 4.94999999999999 24 17 29
180 4.99999999999999 24 20 26
181 5.04999999999999 23 20 27
181 5.09999999999999 23 20 27
183 5.14999999999999 23 20 27
185 5.1999999999999895 24 19 27
187 5.249999999999989 23 20 27
187 5.299999999999989 23 20 27
188 5.349999999999989 23 19 28
191 5.399999999999989 21 20 29
192 5.449999999999989 22 20 28
197 5.4999999999999885 21 22 27
197 5.549999999999988 21 22 27
198 5.599999999999988 21 21 28
199 5.649999999999988 20 21 29
200 5.699999999999988 20 22 28
201 5.749999999999988 21 22 27
202 5.799999999999987 22 22 26
204 5.849999999999987 21 23 26
205 5.899999999999987 20 23 27
206 5.949999999999987 19 23 28
207 5.999999999999987 20 23 27
208 6.0499999999999865 19 23 28
209 6.099999999999986 19 24 27
212 6.149999999999986 18 24 28
212 6.199999999999986 18 24 28
215 6.249999999999986 19 24 27
215 6.299999999999986 19 24 27
218 6.349999999999985 16 24 30
218 6.399999999999985 16 24 30
219 6.449999999999985 16 23 31
220 6.499999999999985 16 22 32
221 6.549999999999985 15 22 33
223 6.5999999999999845 14 21 35
224 6.649999999999984 14 22 34
225 6.699999999999984 13 22 35
226 6.749999999999984 13 21 36
226 6.799999999999984 13 21 36
230 6.849999999999984 13 23 34
233 6.8999999999999835 11 24 35
237 6.949999999999983 11 22 37
242 6.999999999999983 16 22 32
245 7.049999999999983 16 23 31
247 7.099999999999983 15 22 33
251 7.149999999999983 15 22 33
252 7.199999999999982 16 22 32
255 7.249999999999982 19 22 29
258 7.299999999999982 19 23 28
258 7.349999999999982 19 23 28
262 7.399999999999982 21 23 26
263 7.4499999999999815 21 22 27
267 7.499999999999981 22 23 25
268 7.549999999999981 22 22 26
269 7.599999999999981 23 22 25
270 7.649999999999981 22 22 26
272 7.699999999999981 23 21 26
274 7.7499999999999805 24 20 26
275 7.79999999999998 25 20 25
276 7.84999999999998 26 20 24
279 7.89999999999998 25 20 25
282 7.94999999999998 26 20 24
283 7.99999999999998 25 20 25
285 8.04999999999998 25 22 23
287 8.09999999999998 25 22 23
289 8.14999999999998 24 21 25
290 8.199999999999982 24 20 26
293 8.249999999999982 25 22 23
296 8.299999999999983 24 22 24
299 8.349999999999984 23 22 25
301 8.399999999999984 24 21 25
306 8.449999999999985 27 21 22
306 8.499999999999986 27 21 22
306 8.549999999999986 27 21 22
308 8.599999999999987 27 21 22
309 8.649999999999988 27 20 23
312 8.699999999999989 27 21 22
315 8.74999999999999 27 22 21
317 8.79999999999999 29 22 19
317 8.84999999999999 29 22 19
318 8.899999999999991 29 21 20
318 8.949999999999992 29 21 20
322 8.999999999999993 28 20 22
324 9.049999999999994 29 19 22
328 9.099999999999994 29 19 22
328 9.149999999999995 29 19 22
329 9.199999999999996 28 19 23
331 9.249999999999996 27 18 25
334 9.299999999999997 26 18 26
336 9.349999999999998 27 17 26
339 9.399999999999999 28 17 25
340 9.45 29 17 24
342 9.5 29 17 24
345 9.55 29 16 25
347 9.600000000000001 29 16 25
350 9.650000000000002 28 16 26
353 9.700000000000003 29 18 23
353 9.750000000000004 29 18 23
355 9.800000000000004 29 16 25
356 9.850000000000005 28 16 26
360 9.900000000000006 27 17 26
361 9.950000000000006 27 18 25
362 10.000000000000007 28 18 24
364 10.050000000000008 28 18 24
365 10.100000000000009 29 18 23
367 10.15000000000001 29 16 25
368 10.20000000000001 30 16 24
371 10.25000000000001 28 17 25
374 10.300000000000011 29 15 26
374 10.350000000000012 29 15 26
374 10.400000000000013 29 15 26
376 10.450000000000014 30 14 26
381 10.500000000000014 32 15 23
384 10.550000000000015 31 13 26
386 10.600000000000016 30 14 26
388 10.650000000000016 30 16 24
394 10.700000000000017 31 13 26
394 10.750000000000018 31 13 26
395 10.800000000000018 30 13 27
397 10.85000000000002 30 13 27
398 10.90000000000002 31 13 26
401 10.95000000000002 28 13 29
403 11.000000000000021 28 11 31
404 11.050000000000022 29 11 30
406 11.100000000000023 30 12 28
406 11.150000000000023 30 12 28
408 11.200000000000024 31 13 26
411 11.250000000000025 31 14 25
411 11.300000000000026 31 14 25
411 11.350000000000026 31 14 25
413 11.400000000000027 32 13 25
415 11.450000000000028 32 15 23
416 11.500000000000028 32 14 24
416 11.55000000000003 32 14 24
416 11.60000000000003 32 14 24
417 11.65000000000003 33 14 23
418 11.700000000000031 32 14 24
420 11.750000000000032 32 14 24
421 11.800000000000033 32 13 25
422 11.850000000000033 32 14 24
424 11.900000000000034 33 15 22
427 11.950000000000035 34 17 19
427 12.000000000000036 34 17 19
428 12.050000000000036 34 16 20
429 12.100000000000037 33 16 21
432 12.150000000000038 33 17 20
435 12.200000000000038 32 15 23
438 12.250000000000039 31 15 24
438 12.30000000000004 31 15 24
