step time x y u
0 0.0 35 35 0
2 0.05 34 34 2
5 0.1 34 33 3
10 0.15000000000000002 32 30 8
11 0.2 31 30 9
11 0.25 31 30 9
13 0.3 31 30 9
15 0.35 31 28 11
16 0.39999999999999997 31 29 10
18 0.44999999999999996 31 27 12
20 0.49999999999999994 29 27 14
22 0.5499999999999999 29 27 14
23 0.6 28 27 15
23 0.65 28 27 15
25 0.7000000000000001 27 26 17
27 0.7500000000000001 26 27 17
29 0.8000000000000002 27 28 15
31 0.8500000000000002 26 29 15
34 0.9000000000000002 27 31 12
36 0.9500000000000003 27 31 12
40 1.0000000000000002 27 31 12
42 1.0500000000000003 27 31 12
45 1.1000000000000003 27 30 13
46 1.1500000000000004 27 29 14
52 1.2000000000000004 25 27 18
53 1.2500000000000004 25 26 19
57 1.3000000000000005 25 26 19
59 1.3500000000000005 23 26 21
63 1.4000000000000006 23 26 21
66 1.4500000000000006 22 26 22
70 1.5000000000000007 21 25 24
73 1.5500000000000007 20 25 25
76 1.6000000000000008 20 28 22
78 1.6500000000000008 19 29 22
80 1.7000000000000008 21 29 20
80 1.7500000000000009 21 29 20
81 1.800000000000001 22 29 19
85 1.850000000000001 23 30 17
86 1.900000000000001 23 29 18
88 1.950000000000001 22 30 18
90 2.000000000000001 21 29 20
91 2.0500000000000007 22 29 19
92 2.1000000000000005 21 29 20
93 2.1500000000000004 20 29 21
94 2.2 20 30 20
95 2.25 21 30 19
100 2.3 23 29 18
101 2.3499999999999996 22 29 19
101 2.3999999999999995 22 29 19
103 2.4499999999999993 23 28 19
107 2.499999999999999 23 28 19
110 2.549999999999999 23 29 18
114 2.5999999999999988 24 26 20
117 2.6499999999999986 24 27 19
118 2.6999999999999984 25 27 18
119 2.7499999999999982 24 27 19
121 2.799999999999998 22 27 21
121 2.849999999999998 22 27 21
122 2.8999999999999977 23 27 20
125 2.9499999999999975 21 28 21
126 2.9999999999999973 20 28 22
126 3.049999999999997 20 28 22
128 3.099999999999997 20 26 24
131 3.149999999999997 22 27 21
134 3.1999999999999966 21 25 24
134 3.2499999999999964 21 25 24
135 3.2999999999999963 20 25 25
137 3.349999999999996 20 25 25
139 3.399999999999996 19 24 27
139 3.4499999999999957 19 24 27
140 3.4999999999999956 18 24 28
140 3.5499999999999954 18 24 28
141 3.599999999999995 17 24 29
142 3.649999999999995 17 25 28
143 3.699999999999995 17 24 29
144 3.7499999999999947 17 25 28
144 3.7999999999999945 17 25 28
146 3.8499999999999943 18 24 28
148 3.899999999999994 19 25 26
151 3.949999999999994 18 25 27
153 3.999999999999994 20 25 25
155 4.049999999999994 19 24 27
156 4.099999999999993 20 24 26
158 4.149999999999993 20 24 26
160 4.199999999999993 19 23 28
162 4.249999999999993 19 23 28
162 4.299999999999993 19 23 28
162 4.3499999999999925 19 23 28
164 4.399999999999992 17 23 30
167 4.449999999999992 18 25 27
170 4.499999999999992 17 23 30
172 4.549999999999992 18 24 28
173 4.599999999999992 17 24 29
174 4.6499999999999915 17 25 28
176 4.699999999999991 17 25 28
177 4.749999999999991 17 26 27
178 4.799999999999991 17 27 26
181 4.849999999999991 18 29 23
183 4.899999999999991 18 29 23
183 4.94999999999999 18 29 23
185 4.99999999999999 19 30 21
188 5.04999999999999 19 29 22
190 5.09999999999999 19 29 22
190 5.14999999999999 19 29 22
190 5.1999999999999895 19 29 22
191 5.249999999999989 19 30 21
193 5.299999999999989 19 30 21
194 5.349999999999989 19 31 20
195 5.399999999999989 18 31 21
197 5.449999999999989 18 31 21
197 5.4999999999999885 18 31 21
200 5.549999999999988 18 30 22
202 5.599999999999988 18 30 22
203 5.649999999999988 18 31 21
204 5.699999999999988 18 32 20
206 5.749999999999988 18 32 20
207 5.799999999999987 17 32 21
207 5.849999999999987 17 32 21
209 5.899999999999987 19 32 19
209 5.949999999999987 19 32 19
213 5.999999999999987 19 32 19
214 6.0499999999999865 19 33 18
216 6.099999999999986 17 33 20
218 6.149999999999986 16 34 20
218 6.199999999999986 16 34 20
221 6.249999999999986 15 32 23
224 6.299999999999986 16 34 20
225 6.349999999999985 16 33 21
226 6.399999999999985 16 32 22
228 6.449999999999985 17 31 22
229 6.499999999999985 16 31 23
230 6.549999999999985 15 31 24
234 6.5999999999999845 16 30 24
237 6.649999999999984 16 29 25
237 6.699999999999984 16 29 25
237 6.749999999999984 16 29 25
238 6.799999999999984 17 29 24
241 6.849999999999984 18 29 23
242 6.8999999999999835 18 30 22
244 6.949999999999983 17 29 24
246 6.999999999999983 18 30 22
248 7.049999999999983 17 29 24
250 7.099999999999983 18 30 22
252 7.149999999999983 18 32 20
254 7.199999999999982 17 31 22
255 7.249999999999982 18 31 21
256 7.299999999999982 19 31 20
259 7.349999999999982 19 30 21
261 7.399999999999982 21 30 19
264 7.4499999999999815 20 28 22
266 7.499999999999981 19 27 24
267 7.549999999999981 20 27 23
268 7.599999999999981 20 26 24
270 7.649999999999981 21 27 22
271 7.699999999999981 21 28 21
272 7.7499999999999805 22 28 20
275 7.79999999999998 21 30 19
280 7.84999999999998 19 29 22
281 7.89999999999998 19 28 23
283 7.94999999999998 20 27 23
286 7.99999999999998 21 25 24
290 8.04999999999998 19 27 24
292 8.09999999999998 18 28 24
296 8.14999999999998 19 27 24
298 8.199999999999982 19 27 24
302 8.249999999999982 19 29 22
305 8.299999999999983 18 31 21
307 8.349999999999984 18 31 21
310 8.399999999999984 18 30 22
313 8.449999999999985 15 30 25
313 8.499999999999986 15 30 25
313 8.549999999999986 15 30 25
317 8.599999999999987 14 31 25
318 8.649999999999988 15 31 24
320 8.699999999999989 15 31 24
320 8.74999999999999 15 31 24
322 8.79999999999999 16 32 22
323 8.84999999999999 16 31 23
324 8.899999999999991 16 30 24
326 8.949999999999992 15 31 24
328 8.999999999999993 13 31 26
331 9.049999999999994 11 32 27
332 9.099999999999994 11 33 26
334 9.149999999999995 11 33 26
339 9.199999999999996 13 30 27
341 9.249999999999996 13 30 27
345 9.299999999999997 13 30 27
348 9.349999999999998 13 31 26
350 9.399999999999999 13 31 26
352 9.45 15 31 24
355 9.5 17 32 21
355 9.55 17 32 21
355 9.600000000000001 17 32 21
356 9.650000000000002 17 31 22
357 9.700000000000003 17 32 21
361 9.750000000000004 16 31 23
362 9.800000000000004 16 32 22
363 9.850000000000005 16 33 21
364 9.900000000000006 15 33 22
364 9.950000000000006 15 33 22
366 10.000000000000007 16 34 20
368 10.050000000000008 17 35 18
374 10.100000000000009 18 38 14
377 10.15000000000001 18 37 15
378 10.20000000000001 18 36 16
380 10.25000000000001 17 37 16
382 10.300000000000011 17 39 14
383 10.350000000000012 17 38 15
385 10.400000000000013 17 36 17
385 10.450000000000014 17 36 17
387 10.500000000000014 16 37 17
389 10.550000000000015 17 38 15
392 10.600000000000016 15 39 16
395 10.650000000000016 14 37 19
398 10.700000000000017 12 38 20
400 10.750000000000018 12 40 18
402 10.800000000000018 13 41 16
403 10.85000000000002 13 42 15
404 10.90000000000002 13 41 16
407 10.95000000000002 12 43 15
409 11.000000000000021 11 44 15
410 11.050000000000022 11 45 14
410 11.100000000000023 11 45 14
411 11.150000000000023 11 46 13
413 11.200000000000024 10 45 15
415 11.250000000000025 9 46 15
415 11.300000000000026 9 46 15
416 11.350000000000026 8 46 16
419 11.400000000000027 7 46 17
421 11.450000000000028 8 47 15
422 11.500000000000028 7 47 16
425 11.55000000000003 8 47 15
427 11.60000000000003 8 47 15
428 11.65000000000003 9 47 14
429 11.700000000000031 9 46 15
430 11.750000000000032 9 47 14
430 11.800000000000033 9 47 14
437 11.850000000000033 9 48 13
439 11.900000000000034 8 49 13
439 11.950000000000035 8 49 13
440 12.000000000000036 8 48 14
440 12.050000000000036 8 48 14
441 12.100000000000037 7 48 15
443 12.150000000000038 7 48 15
444 12.200000000000038 7 49 14
446 12.250000000000039 6 50 14
447 12.30000000000004 6 49 15
