step time x y u
0 0.0 35 35 0
2 0.05 34 34 2
2 0.1 34 34 2
4 0.15000000000000002 33 33 4
7 0.2 32 31 7
10 0.25 32 30 8
12 0.3 31 29 10
13 0.35 31 28 11
15 0.39999999999999997 30 27 13
18 0.44999999999999996 32 26 12
21 0.49999999999999994 30 27 13
21 0.5499999999999999 30 27 13
21 0.6 30 27 13
23 0.65 30 29 11
27 0.7000000000000001 30 27 13
29 0.7500000000000001 30 25 15
30 0.8000000000000002 30 24 16
31 0.8500000000000002 31 24 15
33 0.9000000000000002 30 25 15
33 0.9500000000000003 30 25 15
33 1.0000000000000002 30 25 15
34 1.0500000000000003 30 24 16
34 1.1000000000000003 30 24 16
34 1.1500000000000004 30 24 16
34 1.2000000000000004 30 24 16
34 1.2500000000000004 30 24 16
35 1.3000000000000005 31 24 15
38 1.3500000000000005 28 24 18
40 1.4000000000000006 27 23 20
42 1.4500000000000006 26 24 20
44 1.5000000000000007 25 25 20
47 1.5500000000000007 25 26 19
48 1.6000000000000008 25 25 20
50 1.6500000000000008 25 25 20
53 1.7000000000000008 24 23 23
53 1.7500000000000009 24 23 23
58 1.800000000000001 23 23 24
58 1.850000000000001 23 23 24
58 1.900000000000001 23 23 24
60 1.950000000000001 22 24 24
63 2.000000000000001 22 25 23
63 2.0500000000000007 22 25 23
64 2.1000000000000005 23 25 22
65 2.1500000000000004 23 26 21
68 2.2 23 27 20
69 2.25 23 28 19
73 2.3 24 25 21
74 2.3499999999999996 25 25 20
76 2.3999999999999995 25 25 20
76 2.4499999999999993 25 25 20
78 2.499999999999999 25 25 20
80 2.549999999999999 24 26 20
82 2.5999999999999988 24 26 20
88 2.6499999999999986 20 26 24
88 2.6999999999999984 20 26 24
90 2.7499999999999982 20 24 26
91 2.799999999999998 20 23 27
92 2.849999999999998 20 22 28
93 2.8999999999999977 21 22 27
94 2.9499999999999975 21 21 28
96 2.9999999999999973 21 21 28
97 3.049999999999997 21 22 27
98 3.099999999999997 21 21 28
101 3.149999999999997 22 21 27
101 3.1999999999999966 22 21 27
102 3.2499999999999964 22 20 28
103 3.2999999999999963 23 20 27
103 3.349999999999996 23 20 27
104 3.399999999999996 24 20 26
107 3.4499999999999957 24 19 27
108 3.4999999999999956 24 18 28
111 3.5499999999999954 24 19 27
114 3.599999999999995 25 19 26
115 3.649999999999995 25 20 25
116 3.699999999999995 25 21 24
119 3.7499999999999947 25 24 21
121 3.7999999999999945 25 24 21
122 3.8499999999999943 24 24 22
122 3.899999999999994 24 24 22
123 3.949999999999994 24 23 23
126 3.999999999999994 24 22 24
127 4.049999999999994 24 23 23
129 4.099999999999993 24 21 25
129 4.149999999999993 24 21 25
132 4.199999999999993 22 22 26
135 4.249999999999993 23 22 25
135 4.299999999999993 23 22 25
136 4.3499999999999925 24 22 24
138 4.399999999999992 24 22 24
139 4.449999999999992 25 22 23
139 4.499999999999992 25 22 23
140 4.549999999999992 25 21 24
143 4.599999999999992 25 22 23
143 4.6499999999999915 25 22 23
145 4.699999999999991 24 21 25
148 4.749999999999991 24 22 24
152 4.799999999999991 24 20 26
156 4.849999999999991 26 20 24
156 4.899999999999991 26 20 24
156 4.94999999999999 26 20 24
157 4.99999999999999 25 20 25
161 5.04999999999999 26 21 23
161 5.09999999999999 26 21 23
164 5.14999999999999 28 20 22
164 5.1999999999999895 28 20 22
165 5.249999999999989 28 21 21
169 5.299999999999989 27 22 21
173 5.349999999999989 25 20 25
174 5.399999999999989 26 20 24
175 5.449999999999989 27 20 23
175 5.4999999999999885 27 20 23
178 5.549999999999988 27 19 24
179 5.599999999999988 27 18 25
179 5.649999999999988 27 18 25
181 5.699999999999988 28 17 25
181 5.749999999999988 28 17 25
182 5.799999999999987 28 16 26
184 5.849999999999987 30 16 24
187 5.899999999999987 30 17 23
189 5.949999999999987 29 16 25
192 5.999999999999987 29 17 24
193 6.0499999999999865 30 17 23
193 6.099999999999986 30 17 23
194 6.149999999999986 30 18 22
196 6.199999999999986 31 19 20
197 6.249999999999986 32 19 19
198 6.299999999999986 31 19 20
201 6.349999999999985 32 19 19
202 6.399999999999985 32 18 20
203 6.449999999999985 32 17 21
205 6.499999999999985 33 16 21
208 6.549999999999985 32 16 22
210 6.5999999999999845 30 16 24
212 6.649999999999984 28 16 26
214 6.699999999999984 28 16 26
215 6.749999999999984 28 17 25
215 6.799999999999984 28 17 25
216 6.849999999999984 28 18 24
218 6.8999999999999835 27 17 26
220 6.949999999999983 27 17 26
220 6.999999999999983 27 17 26
221 7.049999999999983 27 16 27
222 7.099999999999983 27 15 28
225 7.149999999999983 29 16 25
226 7.199999999999982 28 16 26
227 7.249999999999982 29 16 25
231 7.299999999999982 30 15 25
234 7.349999999999982 28 16 26
236 7.399999999999982 28 16 26
237 7.4499999999999815 29 16 25
238 7.499999999999981 29 17 24
240 7.549999999999981 28 16 26
240 7.599999999999981 28 16 26
242 7.649999999999981 29 15 26
243 7.699999999999981 29 16 25
244 7.7499999999999805 29 15 26
246 7.79999999999998 31 15 24
249 7.84999999999998 30 15 25
251 7.89999999999998 32 15 23
252 7.94999999999998 33 15 22
255 7.99999999999998 34 15 21
256 8.04999999999998 34 14 22
258 8.09999999999998 36 14 20
259 8.14999999999998 37 14 19
259 8.199999999999982 37 14 19
261 8.249999999999982 37 14 19
262 8.299999999999983 36 14 20
264 8.349999999999984 37 13 20
265 8.399999999999984 37 12 21
267 8.449999999999985 36 11 23
269 8.499999999999986 34 11 25
270 8.549999999999986 34 12 24
271 8.599999999999987 35 12 23
274 8.649999999999988 34 14 22
276 8.699999999999989 35 15 20
277 8.74999999999999 34 15 21
281 8.79999999999999 35 14 21
282 8.84999999999999 34 14 22
285 8.899999999999991 34 15 21
288 8.949999999999992 33 15 22
290 8.999999999999993 31 15 24
293 9.049999999999994 30 15 25
296 9.099999999999994 30 16 24
297 9.149999999999995 31 16 23
300 9.199999999999996 33 17 20
302 9.249999999999996 34 16 20
303 9.299999999999997 35 16 19
306 9.349999999999998 35 17 18
308 9.399999999999999 33 17 20
310 9.45 35 17 18
310 9.5 35 17 18
311 9.55 34 17 19
315 9.600000000000001 34 17 19
317 9.650000000000002 35 18 17
318 9.700000000000003 35 17 18
319 9.750000000000004 34 17 19
320 9.800000000000004 33 17 20
325 9.850000000000005 36 19 15
327 9.900000000000006 36 17 17
327 9.950000000000006 36 17 17
331 10.000000000000007 37 16 17
334 10.050000000000008 37 17 16
336 10.100000000000009 37 19 14
339 10.15000000000001 34 19 17
341 10.20000000000001 33 20 17
343 10.25000000000001 34 19 17
345 10.300000000000011 33 20 17
347 10.350000000000012 33 20 17
349 10.400000000000013 32 19 19
350 10.450000000000014 31 19 20
351 10.500000000000014 30 19 21
355 10.550000000000015 31 18 21
358 10.600000000000016 33 17 20
358 10.650000000000016 33 17 20
359 10.700000000000017 33 18 19
360 10.750000000000018 32 18 20
361 10.800000000000018 32 19 19
361 10.85000000000002 32 19 19
361 10.90000000000002 32 19 19
362 10.95000000000002 31 19 20
364 11.000000000000021 33 19 18
367 11.050000000000022 35 18 17
368 11.100000000000023 35 19 16
369 11.150000000000023 35 18 17
369 11.200000000000024 35 18 17
370 11.250000000000025 35 17 18
373 11.300000000000026 35 18 17
375 11.350000000000026 35 18 17
378 11.400000000000027 32 18 20
384 11.450000000000028 31 21 18
385 11.500000000000028 31 20 19
388 11.55000000000003 31 19 20
390 11.60000000000003 30 18 22
391 11.65000000000003 30 17 23
393 11.700000000000031 29 16 25
393 11.750000000000032 29 16 25
396 11.800000000000033 29 17 24
396 11.850000000000033 29 17 24
396 11.900000000000034 29 17 24
399 11.950000000000035 30 17 23
399 12.000000000000036 30 17 23
404 12.050000000000036 29 15 26
406 12.100000000000037 30 16 24
407 12.150000000000038 30 17 23
408 12.200000000000038 31 17 22
411 12.250000000000039 31 16 23
412 12.30000000000004 31 17 22
