step time x y u
0 0.0 35 35 0
3 0.05 34 33 3
5 0.1 34 31 5
6 0.15000000000000002 34 30 6
7 0.2 33 30 7
8 0.25 33 29 8
8 0.3 33 29 8
12 0.35 31 27 12
14 0.39999999999999997 32 26 12
17 0.44999999999999996 32 25 13
19 0.49999999999999994 32 23 15
22 0.5499999999999999 30 24 16
25 0.6 30 23 17
26 0.65 31 23 16
29 0.7000000000000001 32 21 17
30 0.7500000000000001 32 20 18
33 0.8000000000000002 31 20 19
34 0.8500000000000002 30 20 20
37 0.9000000000000002 30 19 21
39 0.9500000000000003 31 18 21
41 1.0000000000000002 32 19 19
44 1.0500000000000003 32 18 20
46 1.1000000000000003 32 18 20
47 1.1500000000000004 31 18 21
49 1.2000000000000004 33 18 19
51 1.2500000000000004 32 17 21
52 1.3000000000000005 32 16 22
53 1.3500000000000005 31 16 23
55 1.4000000000000006 31 16 23
57 1.4500000000000006 31 16 23
58 1.5000000000000007 30 16 24
63 1.5500000000000007 31 16 23
66 1.6000000000000008 32 18 20
69 1.6500000000000008 31 18 21
71 1.7000000000000008 30 19 21
73 1.7500000000000009 30 21 19
74 1.800000000000001 30 20 20
75 1.850000000000001 29 20 21
75 1.900000000000001 29 20 21
76 1.950000000000001 28 20 22
78 2.000000000000001 28 20 22
82 2.0500000000000007 28 20 22
85 2.1000000000000005 26 19 25
88 2.1500000000000004 29 19 22
88 2.2 29 19 22
88 2.25 29 19 22
90 2.3 29 19 22
92 2.3499999999999996 28 18 24
92 2.3999999999999995 28 18 24
92 2.4499999999999993 28 18 24
93 2.499999999999999 27 18 25
93 2.549999999999999 27 18 25
93 2.5999999999999988 27 18 25
94 2.6499999999999986 26 18 26
96 2.6999999999999984 25 17 28
96 2.7499999999999982 25 17 28
99 2.799999999999998 24 19 27
100 2.849999999999998 24 20 26
101 2.8999999999999977 23 20 27
101 2.9499999999999975 23 20 27
102 2.9999999999999973 22 20 28
104 3.049999999999997 21 19 30
105 3.099999999999997 20 19 31
109 3.149999999999997 20 19 31
109 3.1999999999999966 20 19 31
109 3.2499999999999964 20 19 31
112 3.2999999999999963 20 20 30
117 3.349999999999996 18 17 35
118 3.399999999999996 17 17 36
119 3.4499999999999957 16 17 37
121 3.4999999999999956 18 17 35
121 3.5499999999999954 18 17 35
123 3.599999999999995 20 17 33
125 3.649999999999995 20 17 33
126 3.699999999999995 20 18 32
127 3.7499999999999947 21 18 31
128 3.7999999999999945 21 17 32
130 3.8499999999999943 21 17 32
131 3.899999999999994 22 17 31
132 3.949999999999994 22 16 32
134 3.999999999999994 22 18 30
135 4.049999999999994 22 17 31
138 4.099999999999993 20 16 34
142 4.149999999999993 21 17 32
144 4.199999999999993 21 19 30
147 4.249999999999993 22 19 29
150 4.299999999999993 24 20 26
152 4.3499999999999925 24 20 26
154 4.399999999999992 25 19 26
157 4.449999999999992 27 20 23
160 4.499999999999992 25 19 26
161 4.549999999999992 25 18 27
163 4.599999999999992 26 19 25
164 4.6499999999999915 25 19 26
164 4.699999999999991 25 19 26
168 4.749999999999991 25 17 28
171 4.799999999999991 26 17 27
171 4.849999999999991 26 17 27
174 4.899999999999991 28 18 24
176 4.94999999999999 30 18 22
177 4.99999999999999 30 17 23
179 5.04999999999999 30 17 23
179 5.09999999999999 30 17 23
180 5.14999999999999 30 16 24
182 5.1999999999999895 30 18 22
184 5.249999999999989 32 18 20
186 5.299999999999989 33 19 18
