step time x y u
0 0.0 35 35 0
4 0.05 33 33 4
8 0.1 32 32 6
10 0.15000000000000002 30 32 8
10 0.2 30 32 8
12 0.25 30 30 10
14 0.3 29 29 12
15 0.35 28 29 13
19 0.39999999999999997 26 29 15
20 0.44999999999999996 27 29 14
24 0.49999999999999994 25 29 16
25 0.5499999999999999 25 30 15
26 0.6 24 30 16
31 0.65 22 29 19
35 0.7000000000000001 23 26 21
38 0.7500000000000001 23 25 22
40 0.8000000000000002 22 26 22
40 0.8500000000000002 22 26 22
42 0.9000000000000002 21 25 24
43 0.9500000000000003 21 24 25
47 1.0000000000000002 20 23 27
50 1.0500000000000003 19 23 28
53 1.1000000000000003 20 23 27
54 1.1500000000000004 21 23 26
57 1.2000000000000004 20 23 27
59 1.2500000000000004 20 23 27
61 1.3000000000000005 21 22 27
61 1.3500000000000005 21 22 27
63 1.4000000000000006 22 23 25
67 1.4500000000000006 21 22 27
68 1.5000000000000007 21 23 26
68 1.5500000000000007 21 23 26
68 1.6000000000000008 21 23 26
70 1.6500000000000008 22 24 24
72 1.7000000000000008 21 23 26
72 1.7500000000000009 21 23 26
74 1.800000000000001 21 23 26
74 1.850000000000001 21 23 26
74 1.900000000000001 21 23 26
76 1.950000000000001 21 23 26
76 2.000000000000001 21 23 26
78 2.0500000000000007 22 24 24
79 2.1000000000000005 21 24 25
80 2.1500000000000004 22 24 24
82 2.2 22 22 26
85 2.25 22 23 25
88 2.3 21 23 26
92 2.3499999999999996 21 25 24
94 2.3999999999999995 20 26 24
96 2.4499999999999993 21 27 22
98 2.499999999999999 22 26 22
99 2.549999999999999 21 26 23
101 2.5999999999999988 20 27 23
103 2.6499999999999986 19 28 23
104 2.6999999999999984 20 28 22
105 2.7499999999999982 20 29 21
107 2.799999999999998 19 30 21
110 2.849999999999998 19 31 20
112 2.8999999999999977 18 30 22
113 2.9499999999999975 19 30 21
115 2.9999999999999973 19 30 21
117 3.049999999999997 18 29 23
118 3.099999999999997 18 28 24
119 3.149999999999997 18 27 25
121 3.1999999999999966 19 28 23
122 3.2499999999999964 19 27 24
125 3.2999999999999963 17 26 27
126 3.349999999999996 17 27 26
126 3.399999999999996 17 27 26
130 3.4499999999999957 15 27 28
131 3.4999999999999956 14 27 29
132 3.5499999999999954 14 28 28
132 3.599999999999995 14 28 28
132 3.649999999999995 14 28 28
133 3.699999999999995 14 27 29
135 3.7499999999999947 14 29 27
136 3.7999999999999945 14 30 26
136 3.8499999999999943 14 30 26
138 3.899999999999994 14 30 26
138 3.949999999999994 14 30 26
139 3.999999999999994 14 31 25
139 4.049999999999994 14 31 25
140 4.099999999999993 14 30 26
143 4.149999999999993 14 31 25
146 4.199999999999993 14 34 22
146 4.249999999999993 14 34 22
148 4.299999999999993 13 33 24
149 4.3499999999999925 12 33 25
150 4.399999999999992 11 33 26
151 4.449999999999992 10 33 27
151 4.499999999999992 10 33 27
153 4.549999999999992 9 32 29
154 4.599999999999992 9 31 30
154 4.6499999999999915 9 31 30
155 4.699999999999991 10 31 29
157 4.749999999999991 10 31 29
159 4.799999999999991 11 32 27
159 4.849999999999991 11 32 27
161 4.899999999999991 11 30 29
163 4.94999999999999 10 31 29
